Left,Right
134,1174
79,980
9,719
60,418
45,1280
36,1267
135,554
24,308
100,544
79,846
102,170
114,1266
12,908
143,1518
77,1563
98,1437
113,935
2,1500
33,636
104,1629
75,421
92,274
86,1122
65,754
13,1321
83,822
85,766
30,1582
89,336
149,1044
87,518
83,476
133,771
78,708
128,1217
106,1578
149,758
61,1289
2,1074
62,1580
136,508
21,853
34,884
109,283
90,1563
87,854
107,420
96,1623
51,1131
22,1108
24,295
142,899
27,1101
79,687
95,1576
43,927
73,975
96,192
121,1470
133,1492
108,1412
61,1189
118,1008
146,429
77,518
101,726
111,221
140,1350
16,1270
100,1019
76,217
125,1066
73,414
6,354
144,1398
24,1534
91,207
11,837
80,527
27,706
17,1555
124,1089
16,235
137,642
32,526
96,1272
42,1097
5,1324
142,1433
39,288
28,1531
98,1282
40,1085
12,1091
143,791
90,1596
41,1256
5,869
91,1413
65,898
114,360
16,452
91,877
26,288
75,791
98,584
43,949
130,530
77,215
49,618
50,566
106,1278
42,901
63,1635
8,300
42,171
101,454
35,1386
121,1217
86,1400
105,465
121,1599
63,1537
71,1009
149,1639
11,715
109,220
101,1594
137,722
132,367
8,557
84,208
97,754
95,392
42,1411
49,1053
149,1302
84,1539
53,914
126,1161
22,1590
88,1306
145,1360
120,379
65,669
45,712
31,1594
132,835
139,733
142,952
92,1191
69,1578
66,885
85,464
77,379
84,1020
32,603
89,622
22,245
28,1558
126,733
3,408
133,1478
2,1618
30,819
146,269
139,594
34,713
119,231
43,182
39,742
117,730
130,835
93,307
18,404
88,1284
108,185
147,1118
87,1607
93,191
71,1585
83,385
69,651
46,666
121,872
133,1296
124,1648
46,485
88,481
59,1429
30,372
77,1344
53,215
83,347
120,891
99,779
77,701
3,840
65,946
148,641
114,1287
2,908
25,1419
119,980
98,1025
142,964
100,992
57,1327
143,898
115,275
36,439
132,1638
23,1584
26,742
37,477
4,1215
141,651
125,623
94,1554
32,848
129,853
14,961
120,1351
115,237
149,361
132,314
90,1195
17,1538
24,1214
39,1124
102,523
88,915
46,231
22,789
66,1048
137,915
126,1604
112,968
85,1591
28,1508
66,1525
36,694
38,589
129,1633
52,400
101,1051
15,329
64,535
29,678
84,183
109,526
15,1148
89,1274
136,691
29,557
15,722
125,360
96,1462
3,729
101,1159
79,1272
136,1443
130,397
146,369
94,188
53,1067
138,579
37,466
47,807
126,245
13,418
75,1232
36,644
15,531
34,167
59,776
143,1622
42,1325
103,1337
74,600
53,1462
63,1139
28,395
134,1004
93,1361
107,1534
57,172
128,1585
48,829
123,553
14,1156
104,889
90,1330
72,1604
75,759
128,605
128,1305
76,1034
14,1378
43,540
55,468
85,272
49,1401
20,946
124,1148
128,1550
33,641
98,1550
1,524
4,576
81,379
137,1243
144,678
87,786
9,920
2,1532
118,1239
11,1357
88,1259
105,1093
131,456
38,1327
69,1275
37,897
35,1161
62,693
46,524
91,501
97,961
2,928
102,1074
64,721
13,207
92,1497
31,1215
72,475
120,382
123,509
79,735
6,988
4,560
104,296
72,951
52,1588
92,706
144,533
76,1107
77,805
14,838
119,271
63,1231
83,1258
119,1192
3,557
18,784
96,1089
142,627
90,380
110,557
107,332
62,216
102,629
100,1447
82,501
9,1130
126,1395
82,1484
12,634
43,186
64,899
1,542
66,371
149,697
127,1547
59,211
12,1444
112,1146
103,733
54,692
20,773
116,453
34,1123
3,237
27,980
133,1049
8,236
54,437
130,586
27,474
112,468
136,492
114,346
132,558
137,459
135,500
38,1498
124,1592
138,325
137,918
121,596
98,1035
29,834
122,1384
149,1350
37,1406
112,1185
80,966
131,1227
141,1619
114,186
77,857
52,1298
7,1014
109,984
106,857
144,1008
141,1335
83,160
103,744
32,774
38,629
39,393
38,1561
121,1236
108,1381
19,1153
90,1189
98,1065
114,221
17,828
50,885
67,1495
135,172
144,1581
1,1184
52,540
46,776
49,1454
126,539
27,704
118,849
117,614
36,152
104,959
17,883
82,1372
43,191
19,288
93,841
79,171
20,606
97,1605
63,765
24,797
81,797
143,955
55,161
52,1310
62,495
38,1489
26,1196
36,1473
11,624
2,251
83,415
18,431
9,625
49,374
79,1158
3,1262
66,1569
55,977
5,1437
105,364
114,625
93,923
145,208
83,283
19,806
144,1330
98,1372
45,299
25,642
121,1523
79,722
73,417
107,243
133,926
72,309
59,554
63,829
3,1332
50,745
76,1174
138,895
149,153
97,718
58,1003
73,794
105,156
8,1408
64,520
85,1445
112,1636
94,517
77,1518
49,517
28,1348
113,1269
110,1389
112,1370
48,1108
46,949
5,1094
72,815
19,1341
79,1200
108,233
3,672
48,1086
102,693
98,1013
26,1114
75,1271
19,198
53,1149
83,1218
62,315
14,687
50,657
89,1172
94,1290
47,841
37,1500
43,1466
28,1226
143,215
139,1527
126,783
45,745
81,1633
35,1145
61,992
132,887
104,622
127,252
78,1061
79,260
109,816
51,404
38,1170
127,598
37,783
66,526
127,571
25,1416
142,1177
133,1404
55,1398
112,649
70,1159
65,1485
136,1296
81,1162
96,487
66,1367
85,951
84,926
79,1412
8,1259
114,766
33,1615
92,1331
69,743
16,440
142,977
102,761
50,1513
52,845
24,1640
124,653
14,765
48,637
109,469
26,968
31,1302
123,983
82,1524
63,859
115,1113
51,1382
32,432
5,896
131,163
123,530
107,598
65,1307
90,1046
31,891
67,1555
86,1388
146,1332
16,191
48,727
2,687
31,243
7,151
19,290
47,541
145,1393
87,593
94,728
11,778
129,386
101,166
106,635
15,665
133,1561
109,820
101,411
23,204
118,860
29,171
80,708
66,886
37,1525
74,1440
116,1562
16,697
11,288
46,629
8,591
43,625
37,874
78,422
36,233
59,456
18,609
149,1364
32,1482
23,1129
16,1398
82,509
128,1417
18,1576
100,1483
102,1522
82,1200
57,1492
36,1568
120,1622
11,520
114,701
130,307
12,1203
59,1341
6,185
41,577
146,1124
145,997
128,531
38,891
18,411
60,1441
55,1015
55,1378
29,1106
31,1535
39,874
98,633
85,239
134,520
96,428
50,453
122,323
64,850
90,388
2,1236
17,808
81,542
147,1523
116,1269
24,1416
123,324
71,1113
86,314
140,1410
113,676
55,510
46,820
90,565
136,1623
52,662
125,1516
15,1362
40,985
100,729
47,1556
91,1048
131,928
112,1550
30,1386
88,1535
120,588
101,700
121,1252
20,1588
100,1537
119,493
143,495
134,1389
4,156
141,469
73,658
34,1369
117,517
117,1574
131,1167
5,705
39,447
17,1548
128,1286
143,461
15,1383
93,981
65,243
54,664
142,1131
72,411
111,1555
38,1248
31,635
94,986
54,1354
11,280
121,1417
101,1259
85,1382
103,181
45,931
96,956
149,1286
134,723
84,1374
129,778
63,290
149,1497
27,496
75,1455
76,870
46,990
90,262
96,1566
134,216
53,1513
38,1510
50,1530
98,379
11,1493
66,997
129,1305
19,584
13,706
149,1280
126,654
57,1619
65,1457
95,1064
16,616
33,1409
117,1113
78,556
72,947
31,202
46,307
6,1204
98,1390
136,512
86,960
7,884
70,858
82,817
115,419
112,1414
85,837
65,1255
25,1124
107,1600
70,894
44,512
110,370
50,1406
65,1564
126,890
47,1102
132,1608
144,1066
58,1108
114,1177
139,650
31,813
22,1539
106,1131
72,433
81,611
77,911
3,1179
130,1464
3,284
37,1466
29,538
107,386
135,1553
20,907
61,342
65,586
52,178
128,623
69,1070
66,741
125,694
107,1005
50,691
45,411
113,376
62,717
125,963
26,1076
104,897
13,1542
32,180
27,1052
54,1147
42,945
94,1298
113,1635
46,393
138,463
21,594
71,169
100,1387
129,1351
100,182
29,960
82,1340
77,620
120,543
53,1022
13,893
144,322
127,182
10,639
93,627
35,838
66,883
62,1532
92,1098
121,1165
26,1369
139,1611
59,1268
21,1268
142,897
54,1264
21,365
26,819
146,1317
33,1101
118,823
54,1294
24,467
65,1498
124,856
115,1060
146,510
80,1542
104,566
18,320
33,330
146,928
103,526
25,1521
104,325
140,1062
21,755
93,928
96,733
17,1630
98,1601
79,903
64,783
135,1475
40,473
27,911
80,1377
121,1148
15,482
40,192
50,922
115,1133
101,845
71,563
123,1006
61,784
67,513
35,824
62,444
92,692
128,1218
51,205
112,1604
86,1308
90,1628
34,539
4,1570
70,648
17,874
17,981
49,1607
52,1087
65,972
97,1341
47,477
131,1299
122,888
117,1554
61,1061
81,1258
96,1426
57,1317
40,1515
21,822
117,552
72,213
66,976
61,1423
39,1086
127,1315
79,1218
10,1207
33,831
149,1012
98,1110
144,665
12,486
26,814
148,909
103,1243
134,1390
17,930
91,1123
132,1337
75,1262
22,756
147,644
25,634
63,225
128,437
143,652
53,1070
29,884
67,547
78,730
32,924
54,863
63,453
41,350
10,1604
140,545
2,165
60,915
30,848
62,1290
72,684
134,1233
108,836
149,1649
124,1610
70,363
86,1407
105,1054
62,242
20,377
19,1175
15,1388
38,545
99,1345
12,507
52,1017
61,814
9,1228
113,356
93,871
138,636
46,957
63,1229
81,584
142,564
28,281
140,994
21,960
92,977
67,1479
129,989
31,329
92,1168
103,260
24,711
68,891
47,1416
45,1536
134,1523
98,926
143,932
119,1108
58,278
60,1028
27,295
92,1472
147,515
109,365
76,1579
140,400
148,733
61,1182
133,1104
111,1287
134,1138
72,1121
24,775
53,1074
59,1156
15,1296
130,710
32,1304
123,1471
88,1006
135,605
54,1266
43,930
2,1497
147,1589
98,769
66,1541
49,1295
52,1623
49,1009
70,1128
26,579
68,776
30,773
60,553
110,827
104,1264
8,1258
50,1399
80,1648
85,416
35,814
134,348
70,544
130,584
24,1025
96,367
147,224
41,1275
88,1057
123,281
76,1425
108,400
20,1316
15,904
23,1388
125,927
90,1125
149,1177
3,578
37,1564
42,1023
65,424
101,595
91,1000
22,566
39,610
119,257
78,1133
50,788
50,1423
99,898
110,953
60,346
68,415
111,493
109,160
39,1067
140,173
99,738
137,1147
129,1308
139,421
96,1319
95,869
12,1193
99,341
147,1211
141,1403
85,254
89,413
80,253
15,1465
14,600
55,1106
103,1290
108,625
4,432
110,402
28,1458
86,1592
121,371
72,826
107,360
87,1529
90,1109
102,769
126,1379
147,239
51,643
74,1480
19,1580
38,712
110,205
112,1013
26,1238
85,637
7,1238
148,434
90,326
61,409
144,1621
61,1174
109,1611
105,1631
14,193
59,1558
74,1615
118,456
1,1056
94,615
66,502
49,1529
146,1347
94,943
143,995
20,231
17,760
100,659
60,1222
132,1507
12,467
149,1582
112,624
144,1091
38,426
9,581
28,559
117,733
37,1595
67,1024
82,1591
70,1189
34,394
32,413
136,1227
124,467
81,504
143,554
18,518
133,1207
82,1399
49,205
83,1614
69,747
43,1598
145,1301
36,352
43,847
91,607
101,336
7,249
75,928
62,1144
11,1211
113,1619
22,703
84,900
147,392
96,690
147,824
46,1579
21,284
123,716
64,663
43,530
144,1178
15,1206
50,1528
147,1367
31,531
41,338
9,662
59,152
80,1306
113,1621
131,1231
134,1254
3,580
115,1232
16,825
91,785
12,385
45,1493
2,1153
79,1367
30,1467
101,755
83,1633
44,1313
148,968
39,893
30,188
66,510
127,1306
148,828
33,1215
35,1222
70,1173
92,1234
123,1171
92,1636
123,1302
36,657
149,1581
47,457
41,336
10,1128
41,1594
67,1311
55,981
91,216
47,777
79,458
73,945
68,1032
76,668
147,717
108,482
61,1526
133,1346
107,521
102,314
93,793
28,1225
91,1037
85,694
123,423
101,1487
51,993
100,413
79,496
113,1201
69,1029
106,594
137,907
149,556
142,164
42,1260
41,930
27,974
78,633
8,998
43,700
112,1132
143,784
24,1438
129,432
116,1533
47,1503
53,1527
45,1103
110,453
116,1190
18,973
5,1605
56,263
74,240
41,621
129,1331
79,256
120,1277
75,464
89,1513
49,425
33,549
135,993
47,1154
9,446
71,882
66,469
128,269
64,794
131,1234
22,1369
87,1585
53,1445
127,1248
45,1021
84,257
112,299
142,949
54,272
80,1349
3,1506
99,1176
29,208
65,769
110,314
60,1334
125,1122
15,175
144,849
143,593
128,673
84,564
55,1361
4,1428
7,779
124,1146
19,1227
106,1074
138,598
107,316
77,1609
72,685
139,256
149,406
47,1609
111,1544
62,246
69,646
118,637
124,181
54,883
55,1604
139,1169
75,1317
139,748
36,653
37,1241
55,708
143,1083
22,1448
48,1070
149,978
68,1533
1,1421
123,1465
86,337
53,1499
26,690
120,1266
17,1100
140,1340
120,1393
31,1014
22,188
137,806
25,337
101,1477
18,793
129,529
36,547
62,582
33,883
84,654
6,936
21,1512
127,546
28,884
87,406
13,1291
94,455
144,1064
88,746
89,650
91,964
115,233
127,263
81,1504
124,771
142,1121
21,697
109,1514
10,1582
101,1034
148,190
146,710
99,1263
104,1416
140,1419
56,708
96,1177
17,1537
17,765
36,1034
129,1525
106,1452
31,362
68,1185
15,777
106,1317
61,680
149,1064
121,435
138,1108
85,914
103,1404
60,1558
72,745
26,1471
87,665
36,1326
148,155
89,1300
105,979
27,1419
135,983
35,1274
16,689
80,1006
119,994
62,479
18,1481
52,1580
33,1362
64,347
79,421
138,756
112,1054
70,562
77,1155
21,160
66,695
4,577
48,253
56,902
59,823
78,863
91,1175
63,1528
20,699
59,752
87,1089
117,1165
141,1018
49,482
21,549
83,609
69,285
36,1623
98,1085
25,1260
23,1580
145,1462
131,377
145,1006
21,1619
131,1138
49,1613
101,1340
106,1104
98,279
19,484
34,784
57,1148
109,1383
45,1272
12,1031
94,1363
136,1454
71,1493
63,428
136,1129
98,1443
40,1145
51,960
23,671
91,1088
4,387
146,356
109,1571
96,287
41,1563
115,324
113,276
139,573
65,563
5,288
18,1555
122,1388
42,1205
2,616
84,1576
14,1125
28,329
22,1206
7,1265
104,660
51,328
6,1483
64,1565
85,552
42,251
117,466
29,296
5,1403
138,1425
37,752
89,575
95,1166
112,1347
39,548
141,995
19,524
78,1022
77,711
34,1083
127,1071
50,444
114,473
37,846
123,154
11,1243
138,1465
114,1421
143,1299
95,397
83,761
33,196
63,358
41,503
92,1359
81,321
48,603
142,430
25,1381
80,777
117,450
87,902
8,1552
29,167
144,1637
128,705
8,1581
122,1153
99,1252
71,625
123,601
49,337
74,1622
4,1649
77,1169
149,1519
4,1238
123,603
26,527
92,1340
95,235
106,1618
16,959
137,272
80,813
31,906
2,542
107,998
93,1308
38,692
92,1415
52,766
5,1486
95,885
52,1189
55,456
139,229
116,997
133,692
11,457
47,816
74,905
55,1499
55,1590
75,1059
67,1249
142,590
30,704
92,565
15,156
23,872
120,337
83,1341
41,221
101,1518
19,1381
141,631
46,1288
59,197
71,1177
131,232
35,312
87,600
61,1420
130,649
9,1387
56,848
11,1634
126,1525
19,215
74,1508
20,457
140,355
81,872
71,717
20,369
124,332
37,1320
48,893
2,992
108,182
122,957
75,439
46,430
41,1622
72,993
10,1278
126,507
140,535
26,570
23,744
109,1358
122,205
129,725
118,197
140,401
91,1009
31,1060
99,1551
78,605
44,1059
148,283
8,1332
130,733
143,685
134,1029
33,485
124,729
63,775
27,1418
112,1112
133,1609
39,579
62,263
2,763
116,553
60,1378
18,638
56,727
5,261
83,583
61,1548
105,230
131,302
90,635
88,1291
39,1302
6,740
68,926
6,738
144,307
149,832
115,1140
18,572
66,292
129,152
117,254
31,382
143,1311
52,316
51,1424
12,549
22,671
51,1077
59,295
36,1268
145,413
27,186
47,329
50,465
3,1146
51,1453
1,1283
76,221
32,1555
51,1266
108,527
82,1422
137,1065
54,1644
75,510
31,1629
98,825
142,1245
76,1269
84,376
144,560
117,455
20,461
7,604
29,219
60,164
125,1249
83,1073
31,547
35,1257
4,555
94,1079
117,1394
13,1581
88,1472
121,916
117,338
17,1185
7,522
79,392
86,1125
37,302
48,762
130,987
93,735
27,409
105,927
121,834
7,984
115,858
134,281
3,1258
144,820
146,1403
134,1117
122,1403
65,1234
124,390
70,528
96,784
11,768
135,1107
84,277
46,1010
15,703
81,1518
50,1517
139,640
42,351
30,412
25,1553
71,1112
74,1038
45,1015
32,1536
134,296
41,1295
81,590
146,1336
95,1272
100,440
93,1254
53,687
48,690
131,290
138,1352
68,386
73,567
81,1528
15,168
129,687
49,396
86,1244
82,650
116,268
105,1047
64,378
38,1422
46,426
52,750
20,581
51,462
58,1019
61,1105
119,1494
8,1537
140,1058
118,943
81,1599
59,1438
16,1166
73,869
21,1065
118,1415
120,1122
41,517
29,830
13,154
38,657
53,297
45,1115
84,382
34,808
67,362
90,884
15,1495
26,197
83,577
128,1586
21,392
2,1312
60,394
81,316
63,631
140,893
135,795
149,1236
95,1326
126,1431
71,663
120,1561
20,1258
140,760
71,270
38,903
48,1501
6,583
85,1021
52,760
29,1016
41,914
85,482
6,379
77,1177
16,1211
138,384
124,752
39,820
95,1036
2,1609
126,584
147,1094
9,1049
46,1550
92,1187
22,1612
93,1113
5,1081
108,262
36,261
47,1610
95,167
54,711
19,842
59,196
36,275
63,974
115,1603
108,414
137,262
82,1007
130,468
63,501
29,1396
13,673
68,161
34,803
29,1501
25,621
18,1570
26,680
2,777
31,1532
76,151
34,1408
135,587
90,1183
91,1555
58,1081
144,1288
139,1616
105,1147
108,281
25,1632
123,1153
38,167
118,991
89,1002
131,305
119,1194
139,1587
77,822
23,1161
122,1159
1,980
99,1400
32,788
115,591
35,1098
56,1432
27,688
142,1001
97,282
16,1355
91,1138
110,612
75,1267
127,599
41,813
56,724
135,889
31,1043
140,969
7,1143
19,1372
44,211
142,476
85,1152
1,688
104,945
50,655
100,1033
100,585
128,784
97,1318
54,167
34,461
16,1383
60,1024
42,779
63,1149
120,215
37,683
127,1423
134,1172
42,1025
118,1254
9,726
35,414
148,1489
21,929
137,394
22,1006
133,1589
51,1447
68,786
35,641
108,934
110,1184
15,1299
47,1414
16,1396
132,1255
35,779
11,884
9,907
130,1057
8,723
2,567
148,452
62,1356
24,913
99,1271
92,1466
103,846
42,689
64,578
67,1500
30,1359
46,559
29,932
41,369
63,186
75,1411
95,1148
26,1064
134,1612
93,754
50,1221
89,1222
68,1606
12,421
11,558
15,260
99,365
67,517
144,301
95,937
130,1643
136,1423
76,1302
27,545
51,1155
124,391
12,792
143,703
83,159
141,1218
22,1481
142,492
90,1107
84,226
7,952
54,513
74,839
73,1041
44,591
1,895
139,1535
39,1096
105,154
82,593
87,611
39,1305
57,1334
33,1108
111,1281
61,1249
124,314
116,825
77,1076
75,1032
146,1094
62,219
40,519
149,918
147,412
80,985
130,618
142,678
32,1268
103,340
17,168
65,588
9,677
76,475
64,731
147,867
126,1159
47,598
30,803
52,1075
58,164
115,1415
83,1630
122,1304
5,1023
149,1041
67,1527
115,437
91,1394
85,1106
77,1248
108,245
61,1494
55,489
97,751
61,1111
113,249
68,1364
36,1114
110,889
80,1133
81,335
144,1548
49,1058
41,1562
21,1469
85,1035
51,810
62,1106
85,343
129,926
92,720
80,792
72,961
37,358
69,530
126,780
148,614
141,1292
132,580
58,664
104,696
82,954
41,1093
136,1234
141,348
93,740
25,1550
34,1422
55,484
108,947
106,868
118,1280
25,1543
57,1070
60,1530
144,750
90,621
3,498
33,977
77,252
50,1297
95,1634
54,843
28,1371
65,933
35,359
106,1119
39,877
3,1185
104,739
30,562
106,1553
102,503
145,170
18,796
19,508
108,815
14,647
76,879
25,1368
143,297
82,1204
67,400
66,605
142,904
113,439
27,323
130,165
5,494
124,282
125,1064
23,1157
38,1051
14,1560
24,341
39,1617
62,1538
10,734
102,1380
72,1306
72,499
76,940
147,1193
9,1267
44,1386
18,1166
38,613
37,1011
98,211
130,741
1,1262
74,497
63,585
38,760
3,1592
48,1526
73,335
1,1121
91,286
134,1393
144,1251
50,437
108,1001
58,812
25,1093
95,656
106,341
83,190
61,943
45,1212
19,441
107,273
131,885
82,1477
54,1578
66,309
133,1420
119,1062
43,691
117,996
46,867
117,371
134,812
113,1501
134,1504
108,907
97,683
48,474
69,221
1,1549
35,694
132,991
65,1534
26,367
127,334
111,999
28,360
148,1510
117,1471
128,1449
99,1465
78,1260
112,810
146,1521
95,954
131,314
127,612
110,363
130,204
77,1632
139,1539
10,244
103,1594
36,898
13,1232
129,179
75,640
45,1510
144,1473
88,1197
81,185
38,984
120,1584
107,431
101,178
32,499
47,1221
118,1305
124,561
7,1369
74,324
123,1115
145,358
40,1179
57,492
38,725
81,306
25,1258
64,429
112,376
46,1641
114,594
6,1067
43,397
29,1246
136,1526
83,351
32,1070
68,1028
130,944
12,224
149,1243
133,251
40,1005
135,784
139,1404
64,586
124,1041
17,1272
89,207
35,230
24,470
69,1369
83,1198
112,212
120,1270
109,1099
104,787
15,327
35,427
8,494
53,245
146,1025
12,789
72,1455
12,1272
30,357
41,1579
93,1264
84,221
44,239
7,373
7,1180
106,371
107,1414
8,1106
92,1645
57,742
134,773
137,1344
117,1506
65,459
147,1080
51,424
19,869
121,259
122,983
142,789
55,479
101,1130
37,778
119,1295
65,1648
88,748
138,210
127,516
100,618
95,589
137,1162
147,1582
132,931
90,597
70,1239
83,381
128,721
100,625
88,964
58,743
123,633
10,333
107,1538
136,1630
112,882
104,526
54,1005
107,206
24,599
128,383
113,1574
25,1319
24,1011
37,1600
149,524
49,728
30,1051
110,575
4,558
148,1631
114,486
96,1127
124,1150
49,899
122,1325
100,389
72,1006
111,1493
29,1276
125,683
39,419
59,1352
88,1406
126,1085
59,293
92,1146
63,490
55,470
125,1313
59,947
25,1219
120,1041
63,1319
43,1005
54,897
40,1526
8,530
94,336
114,916
59,158
113,997
45,578
141,193
53,262
13,1334
53,1284
45,1194
57,1338
54,695
123,1383
86,1190
49,1622
83,690
97,1456
30,161
134,1620
66,441
129,609
48,445
61,1019
127,960
14,1582
36,1497
44,775
72,1214
135,614
54,696
93,181
132,304
135,698
22,650
101,1070
97,1117
89,1158
100,1211
10,1636
23,165
50,1167
94,951
41,904
140,613
74,855
66,1187
12,637
67,1113
66,649
79,821
58,354
34,942
125,162
83,1636
94,844
117,968
109,569
116,683
69,1244
130,544
61,897
101,177
1,1165
13,956
5,348
75,1550
16,1064
12,977
8,534
20,603
123,1598
77,817
108,222
52,602
132,1040
142,308
134,927
141,1106
91,1151
64,565
105,1159
97,1610
77,249
25,935
28,385
108,1017
128,342
36,955
86,361
71,669
118,1110
116,711
32,756
132,1000
145,1202
23,356
70,487
58,366
128,158
100,1595
125,865
118,679
70,1168
86,606
117,549
35,1137
81,1236
92,538
127,899
114,648
130,1395
6,895
96,168
124,1318
87,1124
9,1048
17,156
117,1408
119,695
67,596
79,156
46,1134
75,1597
98,840
2,564
35,765
17,1515
131,1572
106,737
6,181
124,1027
142,695
16,283
69,162
52,241
131,712
39,1377
59,1059
124,1122
70,197
66,867
27,469
25,296
124,564
32,897
15,1236
37,1161
68,318
127,1158
4,799
113,330
128,451
38,490
124,1239
89,1033
75,485
120,1248
28,1540
109,1482
66,484
88,1609
121,760
135,423
113,1403
149,1252
97,1031
56,1012
125,620
21,783
127,721
33,948
16,540
111,666
26,512
39,196
7,887
60,1395
9,338
54,265
133,1417
141,1058
22,845
67,1524
139,525
85,1101
119,1573
149,738
104,901
2,1444
63,1247
6,1500
92,1344
123,304
21,860
47,814
108,583
43,1265
107,1212
77,933
4,418
114,635
115,407
107,738
125,1340
31,621
110,989
27,881
92,208
115,1434
106,516
104,857
116,280
42,282
141,1446
60,1346
115,540
117,521
76,739
31,360
133,657
39,1553
112,666
84,577
62,956
78,1089
44,969
55,1280
80,1584
9,533
27,1096
45,1361
77,828
109,323
16,1243
106,943
116,1471
73,971
21,1202
113,1602
71,728
71,1649
146,1636
35,686
74,337
129,1134
64,730
149,1140
138,884
88,1133
78,1065
34,172
12,284
83,553
144,683
28,1607
108,371
41,1387
46,638
60,1360
131,566
45,1525
72,799
43,814
126,1649
109,420
57,563
143,558
80,1258
93,1051
149,1535
72,1112
43,1136
92,1453
3,657
104,1433
119,990
105,1390
44,485
115,1564
75,1586
121,620
137,466
46,1094
54,737
31,504
2,325
75,883
97,691
84,1428
22,1406
8,876
87,1139
81,1277
8,1305
37,922
6,1600
23,823
84,164
11,920
87,474
106,1493
26,1511
76,161
36,482
45,573
81,257
70,308
75,941
125,1188
127,1108
8,1076
125,1515
21,1410
63,1345
29,475
127,386
21,1557
42,763
38,1306
17,1593
88,639
47,1274
141,295
9,340
135,676
115,195
37,664
144,1037
131,1295
81,770
42,341
130,1278
102,373
61,647
147,875
141,1150
45,401
110,1395
49,788
35,1209
78,1282
14,566
8,1173
92,1044
147,632
20,1048
145,1492
15,636
89,1043
63,1067
148,439
14,1416
52,764
51,1379
108,1521
112,1566
131,233
98,620
103,456
3,1147
106,929
16,1160
70,1648
18,1588
96,602
140,473
59,924
26,1612
127,242
102,221
30,947
100,1383
22,448
72,1280
6,329
93,1110
75,346
106,362
105,500
131,660
27,1166
12,1163
109,674
97,537
61,589
7,1540
126,307
123,1452
66,586
132,960
27,155
37,853
87,821
16,319
147,348
43,1408
104,544
79,188
86,763
142,690
84,723
100,1376
59,242
17,535
36,1600
21,1297
87,588
38,582
61,567
81,348
109,334
48,679
116,1113
81,1284
127,1445
126,1607
83,514
85,1432
3,333
143,663
112,881
47,274
77,545
121,840
118,927
17,1621
35,1606
93,208
10,901
103,568
2,1309
32,1108
10,409
54,1318
29,390
48,549
2,531
15,873
119,658
41,556
57,1130
111,1269
1,333
135,478
30,1030
91,1558
70,1501
81,1483
53,341
47,1039
88,647
41,1249
65,802
146,1324
106,492
121,792
2,927
9,967
39,1616
15,1621
111,1611
123,303
51,210
137,982
18,1001
148,1217
50,718
18,886
16,928
13,565
36,513
41,1341
37,691
53,1213
52,915
80,416
12,1212
16,1006
105,1405
94,1099
120,934
59,693
16,707
65,1453
92,1163
135,258
115,1502
95,275
58,841
59,1546
9,1093
102,608
104,1300
30,1157
117,638
48,1619
27,410
72,374
132,1003
141,334
133,757
33,1275
3,931
82,1566
60,1387
104,1535
112,1420
76,1505
74,1198
109,361
102,1016
68,889
21,575
112,1274
148,306
58,1477
95,1143
83,1128
24,205
117,890
75,1562
128,395
22,525
75,554
31,691
118,194
86,172
83,586
128,1196
20,1424
9,1629
149,1625
45,1444
68,887
72,804
52,1162
13,1234
85,560
149,777
22,997
37,700
65,501
46,341
107,743
146,969
55,1198
8,488
73,1325
11,1534
16,1063
52,1510
109,551
32,680
116,1354
82,1100
43,1494
93,1515
121,681
116,1075
116,1260
130,339
20,1461
9,1201
71,1184
134,935
9,886
58,871
15,1488
3,386
110,1419
84,1480
54,500
34,913
7,1062
55,724
120,1616
16,170
3,1462
137,712
134,941
22,1630
27,977
27,188
67,1331
33,417
143,699
9,799
50,1431
61,605
109,473
128,464
105,1525
109,757
73,1562
85,629
63,347
63,1624
19,478
50,909
131,363
107,1336
118,1346
6,477
148,912
117,892
97,1364
96,1156
76,535
127,1244
101,769
60,619
138,1320
13,757
96,249
13,772
7,1361
118,708
28,280
118,1585
31,1461
145,1604
56,596
47,591
37,575
22,378
138,1351
83,412
43,1082
67,408
96,1298
70,1362
30,1002
12,1538
122,1569
32,933
30,1259
132,337
37,534
120,917
38,1147
16,378
34,842
37,1277
107,740
50,802
122,1177
87,1215
3,335
145,1188
123,1607
104,1010
118,426
148,1555
140,606
36,477
23,202
110,1404
131,1480
9,403
141,538
23,509
60,887
21,1185
109,1638
89,1406
36,1481
23,1139
77,1073
72,401
141,913
50,1601
44,850
11,1407
62,915
72,840
136,1164
63,1014
37,675
43,709
9,322
137,607
108,1349
66,243
26,1535
45,320
117,290
24,234
4,1347
36,1551
49,1628
46,504
140,680
96,187
133,1105
117,1418
98,665
86,971
134,739
135,1575
127,702
125,513
61,953
19,1365
101,1300
36,1238
90,351
32,531
47,609
92,190
115,272
73,1048
70,1602
121,928
143,294
48,861
1,1568
4,1507
10,422
91,625
118,1140
129,453
105,603
99,810
103,1073
142,575
56,507
107,616
107,1266
79,1421
95,1377
59,1495
102,787
68,1177
120,971
135,732
63,1146
94,1496
33,1530
13,557
68,1442
39,1201
97,655
122,1112
71,880
16,1065
115,867
144,1482
18,744
78,1094
32,411
129,218
117,1355
52,363
88,861
36,857
64,1174
103,881
130,688
58,1531
108,464
146,213
64,668
144,1521
87,1269
118,1134
108,1409
41,737
82,1449
