Left,Right
110,584
33,454
47,1551
144,581
148,1138
128,231
18,882
6,610
4,705
26,931
29,834
112,1355
11,387
121,1331
67,396
54,1589
107,631
130,1211
148,1523
114,1434
48,1589
134,1608
39,1003
128,428
50,921
56,260
27,1315
134,1118
90,1299
80,721
42,588
134,259
73,609
121,1070
139,1288
39,303
128,902
141,1008
76,720
50,1267
89,225
10,533
3,1396
44,1038
88,1115
148,1056
32,1353
133,1544
64,563
123,1010
22,316
122,1135
6,368
38,617
67,1372
93,1080
130,250
74,1125
21,1501
24,477
65,1354
48,1389
22,323
7,1099
99,667
129,1566
98,993
26,1285
59,1321
54,1139
89,459
82,750
34,187
123,822
106,374
12,756
45,1113
109,641
3,1295
96,1180
73,273
24,232
79,1634
94,1302
34,323
143,1253
5,660
23,1094
86,1559
125,861
81,345
45,800
101,1243
72,1341
81,492
148,210
55,888
29,1140
148,1268
126,1298
136,1280
58,482
78,842
56,1137
143,1358
80,554
9,1259
13,518
131,919
34,708
24,283
80,376
25,266
10,1247
141,1643
23,363
43,1190
148,484
149,1642
149,1370
107,686
71,189
52,283
25,899
110,931
105,1297
64,1026
147,1580
107,386
52,744
107,206
53,889
125,388
128,284
15,966
15,843
24,1205
28,1030
19,394
62,439
36,204
90,681
81,1513
130,1111
124,960
33,170
80,1507
70,660
19,418
16,827
11,1604
86,1614
8,1436
26,820
119,1299
49,709
98,580
69,1180
53,964
42,1446
120,398
57,184
95,1118
144,1564
27,685
96,1257
132,1582
5,255
58,401
44,451
144,616
123,331
70,295
72,1027
90,1417
77,315
37,1603
37,201
41,1350
130,163
60,267
59,176
46,715
20,1094
39,167
92,1422
90,1354
85,1545
120,972
46,1512
99,553
96,473
101,320
87,695
39,695
141,306
61,808
122,905
40,226
84,1477
117,1028
123,1523
136,1458
8,936
25,810
124,696
115,1039
136,1364
123,953
104,439
50,1192
28,197
45,791
29,1254
20,1641
88,1446
13,367
60,686
97,368
87,780
44,1467
114,797
69,1092
41,743
143,1461
61,802
83,1129
141,1432
3,794
36,414
16,696
134,995
11,646
148,1248
65,735
113,1216
65,1347
127,1495
106,641
66,1217
3,675
26,1173
129,1352
114,956
6,1022
30,1441
101,715
69,795
90,1119
89,838
23,594
3,1263
94,1559
122,1374
80,1063
82,1416
12,499
30,175
10,1264
134,1576
117,1275
108,1092
13,1246
52,707
82,1045
24,1041
16,756
123,1584
15,342
117,1262
94,836
149,1603
145,1406
81,921
134,541
94,644
94,1547
26,1532
79,1033
8,1259
42,1273
132,1379
90,1574
131,607
124,1571
5,431
133,1137
67,1205
97,494
95,607
147,561
55,1429
28,626
117,285
53,473
143,189
106,1438
72,768
131,498
132,320
27,301
8,908
148,250
10,442
19,282
77,1397
40,471
12,483
36,851
89,348
110,180
64,1130
84,1428
128,975
47,1621
71,971
15,1002
74,177
116,931
126,1528
97,1337
110,1102
43,798
102,559
116,1376
111,266
42,1567
95,1038
60,1592
17,620
112,467
136,1558
114,1221
38,1006
139,1071
10,386
136,965
64,1512
138,1350
84,1014
98,385
35,476
71,1611
18,1644
95,1313
84,1045
43,246
104,183
56,1318
137,1545
143,757
34,202
65,1490
47,1007
94,862
126,839
5,1521
120,591
147,848
67,1178
35,1221
132,1099
43,324
6,428
67,343
145,1359
149,1163
62,425
89,958
140,891
141,1389
117,1107
145,1345
5,1233
11,457
1,818
68,917
96,929
116,1295
63,1020
145,1208
80,1240
144,415
86,797
69,631
98,1094
51,983
65,508
62,440
134,1600
2,345
58,1644
71,1632
149,594
23,1454
4,1217
101,1091
109,337
12,633
145,1279
37,1122
143,1595
137,186
149,1098
75,1544
147,1046
129,1419
53,1550
114,1463
80,601
136,726
101,1179
34,1252
93,1522
122,462
32,763
51,1355
142,1100
147,1297
120,1467
87,706
122,618
56,371
114,963
60,782
32,1053
141,439
110,200
109,1331
110,500
143,353
26,822
36,1436
120,1210
80,529
124,190
67,190
116,639
38,640
126,950
47,289
101,776
125,918
93,1129
138,1061
18,363
29,1008
12,1206
88,517
125,1135
49,1628
40,442
70,450
3,1019
100,1130
106,634
96,933
129,165
44,1089
67,1562
31,1231
43,1307
79,867
130,208
145,998
28,1649
96,339
45,1224
68,1060
147,1117
79,1381
71,698
53,236
55,711
71,619
26,1602
4,786
78,1170
50,1049
94,1191
58,1325
141,665
71,1188
36,432
73,387
145,969
18,1114
126,735
144,1350
48,1636
134,437
104,434
60,437
127,782
33,714
145,613
96,1646
135,987
104,1558
55,1435
31,366
96,383
43,516
135,463
10,199
15,846
28,403
143,538
110,1172
90,201
61,1320
67,577
70,1141
29,220
93,757
128,1365
24,650
38,878
26,323
21,921
109,652
109,495
60,1417
53,1065
4,1279
18,893
134,259
107,1387
51,821
8,1371
55,499
7,689
41,219
109,1601
72,1612
88,380
81,1033
83,1309
135,1168
136,561
47,1212
62,898
7,395
141,488
54,294
6,592
76,833
139,692
97,1233
63,1399
100,378
49,986
31,762
95,1199
109,1517
59,710
138,1353
111,1621
93,383
123,1523
57,237
94,1190
60,1439
46,446
64,971
112,997
38,190
63,809
6,1325
88,1116
31,1316
20,596
12,1174
132,1182
47,492
134,1564
93,598
105,1569
30,1395
75,333
64,350
62,548
130,778
126,1341
95,1178
82,698
46,776
56,599
114,434
96,1057
137,174
72,1270
53,416
126,840
44,261
133,233
29,366
107,548
25,1261
147,314
23,1102
64,195
91,1218
25,185
5,1121
33,1079
37,993
27,353
105,202
76,410
31,1464
53,1529
11,688
23,525
105,608
57,1304
2,693
65,1621
8,1584
6,697
118,442
18,167
61,760
37,765
140,994
83,930
140,454
90,708
72,190
136,407
64,326
66,846
113,306
12,888
84,879
73,1492
145,1581
97,1003
42,1389
101,1280
19,1184
19,157
110,948
18,1175
2,492
38,1556
92,1175
128,1088
56,1494
62,1443
57,1254
49,527
70,763
75,776
2,664
81,1574
126,500
53,1108
4,1150
59,822
5,1382
115,192
120,245
61,657
66,292
56,1254
25,1412
56,626
41,465
47,1189
67,1152
79,1007
139,436
115,1408
121,325
128,1011
34,1252
28,764
64,996
69,1460
119,969
115,371
40,1463
129,1087
43,844
11,1163
141,883
133,663
64,1173
143,482
137,1533
121,190
10,569
4,578
64,1335
149,197
63,724
36,1031
37,1038
130,731
27,1349
46,1259
65,185
85,984
42,1165
100,1296
81,943
92,1363
89,406
56,406
34,1621
60,775
133,564
46,703
8,1361
86,808
7,1603
28,250
108,550
99,1017
115,1641
143,709
39,249
113,803
47,1394
33,288
19,1297
8,940
94,1504
125,1229
69,1489
145,930
147,231
75,944
106,851
101,607
23,1402
58,688
27,1619
67,1234
86,1478
80,212
122,936
103,1234
49,1379
138,200
73,409
57,610
134,1039
112,1063
139,1480
128,655
131,624
146,160
139,1394
9,674
29,1503
37,1331
14,486
29,256
62,413
100,1012
61,1320
49,838
37,1446
55,1263
29,502
139,370
96,1299
94,851
114,331
117,978
124,1398
124,647
27,1386
134,1313
120,244
41,225
91,638
33,1187
134,1188
61,821
120,448
3,218
124,1588
34,400
39,1547
9,427
1,1387
136,985
112,1098
130,970
80,1354
35,1098
11,996
54,344
97,1343
54,1029
41,1534
124,1159
49,1033
108,1138
103,250
3,1514
98,1505
73,535
126,1564
1,528
34,723
55,704
136,1042
144,191
144,324
8,1242
119,919
120,470
54,1201
45,545
30,595
38,894
88,1489
38,741
89,1189
14,446
1,1436
38,1278
70,1210
21,1215
18,1591
55,511
20,1359
124,1088
78,463
29,864
59,503
9,949
137,539
98,438
107,997
89,1073
30,228
113,157
27,463
18,1584
99,941
144,156
99,469
83,314
107,748
100,254
65,1464
2,675
74,492
88,1298
49,1035
104,917
77,671
110,581
20,1061
69,311
147,1631
74,237
84,661
50,1405
28,645
53,1245
72,1012
70,901
91,462
144,1604
99,1363
19,745
89,1172
8,490
110,907
72,579
57,648
68,504
109,933
112,223
62,621
7,560
103,836
7,433
8,461
20,1136
110,368
85,920
69,902
35,1342
131,345
79,1130
24,1482
93,770
91,1091
102,500
94,677
1,459
60,1046
79,1541
23,1185
72,1372
104,1000
106,976
92,1560
120,1194
37,950
65,1019
110,1619
71,1126
28,1639
46,1584
44,1649
111,642
132,920
64,344
32,1497
13,596
74,979
147,558
37,1190
112,1372
129,454
64,384
88,1203
90,215
59,1640
9,1169
69,1330
94,698
10,963
149,1378
11,1392
102,1044
136,1079
46,698
141,186
96,743
112,265
38,460
3,1538
20,286
116,351
56,396
12,1094
26,707
128,464
12,1272
21,493
41,564
63,1375
21,1501
127,156
127,1348
141,1400
39,1153
60,665
6,1302
78,933
103,226
99,534
130,1077
87,663
58,1645
11,1436
41,1481
90,1317
31,157
80,1356
72,1420
20,505
139,608
102,1352
63,513
87,1047
64,1347
9,933
45,1206
20,205
38,421
72,1071
69,1130
117,1553
41,801
74,293
149,1405
90,1403
107,500
79,1341
47,411
137,1207
32,691
2,1502
35,1129
65,389
15,946
143,636
59,280
142,1585
113,360
40,554
60,1137
107,211
62,376
69,1149
27,1381
30,1136
36,923
40,1488
94,844
107,215
115,1333
141,807
24,1086
71,353
107,1200
47,1281
53,1045
111,1329
95,812
6,330
91,1484
108,630
48,1256
87,576
39,609
42,417
142,1167
29,755
70,815
65,1260
41,1428
53,1315
29,1234
31,1319
142,272
18,910
135,628
61,615
104,335
15,358
67,715
92,1425
140,1064
67,424
86,422
132,908
80,1633
117,855
59,232
32,1362
90,313
70,570
107,935
28,1629
30,1408
90,1077
143,484
124,714
37,1565
141,195
138,1228
143,589
113,687
43,453
37,646
6,576
57,1620
147,1284
103,635
110,1569
64,1164
116,832
117,162
146,839
140,213
4,1241
133,201
97,1076
140,1524
144,862
32,1400
7,1101
90,207
69,805
138,1586
32,185
36,1431
16,351
109,546
139,1289
64,468
6,1377
90,184
44,1437
21,821
145,1257
5,581
67,1338
90,601
13,1173
34,1185
93,1127
10,1250
117,897
102,200
26,647
97,628
40,1463
73,419
125,379
113,1288
70,640
81,809
25,1266
46,563
94,1101
120,181
21,615
24,560
113,647
91,624
17,860
124,394
20,769
23,717
80,598
146,998
32,775
134,1453
47,999
65,291
33,366
7,1626
39,202
73,1623
82,1269
89,430
119,1193
112,1572
29,1578
97,610
129,1334
36,649
49,1264
22,1114
61,1472
87,615
92,1441
79,1224
38,695
49,1635
39,219
46,859
103,1116
50,644
115,1105
51,836
86,1425
40,1219
136,1206
98,282
104,802
78,389
52,295
18,1038
139,322
117,323
70,1580
80,1274
53,1287
149,917
108,701
44,723
143,824
70,872
50,1305
127,826
87,874
52,1474
60,827
10,501
1,1131
47,422
27,631
8,1460
48,476
144,914
108,1146
71,1013
70,1262
124,1062
25,222
12,1302
116,421
87,949
31,234
63,1415
129,1617
81,152
101,1511
61,1310
98,1520
144,1364
117,344
94,1051
119,779
29,1542
59,1216
44,950
74,418
140,326
10,525
107,962
13,1573
146,777
119,380
129,1110
89,820
66,177
10,520
121,1048
2,1151
6,657
128,296
138,339
120,868
139,477
144,1358
132,1482
99,815
15,461
112,958
145,1197
59,869
121,1097
67,875
61,952
147,1288
99,1477
129,887
67,675
54,165
68,1323
30,230
12,1401
93,1196
134,448
9,1190
18,508
116,965
68,809
52,1232
78,1180
51,708
68,981
13,1356
136,843
71,1505
88,508
56,1345
118,693
107,266
102,384
100,223
43,408
5,431
49,325
88,1233
142,1530
71,1415
16,1264
147,1447
37,393
9,193
58,734
141,510
143,808
53,1437
75,407
104,237
58,1175
103,1255
86,566
60,638
17,1483
42,1385
24,502
136,1442
101,177
77,261
41,1478
141,626
8,638
58,1378
48,1254
109,1593
106,826
63,1226
107,548
23,1188
65,868
83,873
21,434
98,1138
149,1483
100,1608
22,1200
41,1535
81,289
64,1628
66,1147
2,244
40,1322
13,1417
115,586
56,1530
2,638
6,1526
78,900
65,675
43,1184
78,278
11,1165
46,1364
10,1216
102,362
132,1288
1,154
132,715
78,1134
59,1340
97,747
112,988
37,1601
106,552
123,471
106,1251
22,1144
69,447
70,570
86,983
10,437
53,1336
31,1248
5,720
79,161
100,1215
108,353
148,718
107,655
37,1377
86,1210
15,312
49,542
59,375
40,453
10,1173
19,1553
138,1517
65,788
81,599
43,721
14,1229
104,1195
56,881
67,860
57,556
48,927
90,358
16,1016
106,567
28,847
28,252
73,556
26,1636
52,428
148,941
44,153
94,1463
45,733
110,1253
53,180
105,1245
29,230
1,262
64,188
122,1430
3,581
121,1416
99,454
7,878
126,924
97,163
40,466
42,1523
148,915
104,792
77,1434
128,1400
118,1401
148,616
101,493
140,1140
121,377
16,1093
10,1239
109,1348
71,768
121,1238
144,901
109,618
72,1116
145,187
102,1068
55,1226
131,1198
67,470
82,947
100,633
140,1349
2,207
28,517
111,841
134,1043
79,580
135,157
78,848
76,1338
31,809
126,433
63,1587
22,983
108,856
83,285
101,1061
148,260
116,658
46,587
130,1480
17,1133
65,1556
36,1038
147,889
134,1006
66,480
16,467
132,168
21,233
140,1329
45,657
69,951
105,1496
149,771
54,794
28,397
149,1392
72,938
69,572
141,1396
125,389
143,562
102,1246
67,1645
125,563
65,1169
91,879
28,571
37,1151
44,1001
139,1100
100,915
80,1239
102,743
52,1189
49,1569
148,1560
67,764
57,949
114,1128
142,432
35,1503
129,1069
86,1309
77,313
111,533
76,234
107,176
116,1425
16,1358
124,1133
7,1068
94,951
78,295
107,442
55,1247
71,1482
2,789
72,1112
51,1469
127,718
61,1018
3,679
134,600
65,315
98,1417
94,1205
86,593
132,375
146,1471
48,547
75,1066
49,430
104,1344
11,1105
70,659
71,751
147,827
38,484
90,1110
2,1114
44,277
85,1072
149,1328
22,1060
1,1618
112,520
76,1111
70,290
16,1606
18,200
115,371
119,438
97,848
92,378
17,1566
114,158
123,386
127,905
43,1143
138,568
125,891
131,980
64,1392
144,1161
142,450
46,1473
111,1066
71,1285
125,304
138,361
46,269
63,1555
20,885
69,747
104,479
20,606
82,1021
144,1285
69,955
78,957
134,1253
64,184
86,1132
105,165
134,1189
124,1300
47,563
129,732
46,1079
97,1191
50,1454
88,640
58,433
40,1316
57,1207
49,1272
114,547
39,411
132,1309
47,1028
74,223
29,661
29,348
9,1235
89,1080
33,320
68,987
127,430
10,1308
136,599
32,804
60,1392
1,551
65,959
99,1265
58,1346
62,625
28,1605
7,1453
44,352
59,445
73,1282
118,583
32,1256
132,983
81,580
112,1375
113,514
71,495
37,292
10,158
90,1437
61,276
77,732
68,1595
7,1415
7,1392
5,1645
2,383
87,1062
114,1425
9,484
111,1052
107,583
93,1008
96,742
100,689
3,389
42,351
130,1304
103,436
85,916
68,1272
29,1374
4,1537
111,709
46,448
45,968
140,961
100,815
93,1365
41,456
52,423
46,1318
124,958
49,863
138,1599
108,1030
111,647
5,1518
1,508
52,1483
41,779
126,862
10,1640
141,1644
20,1614
63,960
12,645
68,1515
110,885
117,1087
124,421
60,787
63,1456
70,901
76,1092
69,1043
18,480
84,417
90,1232
9,1591
136,1540
7,940
21,1559
34,1021
107,1155
16,1464
120,1593
103,415
105,613
144,941
137,219
80,290
71,1442
132,536
95,1163
98,432
143,668
119,493
88,805
75,1091
91,805
140,1201
36,558
93,1403
85,1591
36,402
67,1429
37,1031
50,258
18,998
11,503
82,1150
31,1549
102,1529
27,741
81,1519
56,1131
108,845
73,823
90,1383
100,1110
140,454
143,1476
40,276
52,913
34,351
147,964
131,168
103,1405
38,1539
128,280
36,589
92,1288
112,1344
58,271
136,1599
114,343
133,584
117,697
127,923
139,567
10,481
44,686
99,1241
26,567
94,843
129,1147
16,1395
56,651
52,878
138,190
84,565
14,1396
25,336
26,225
50,165
31,1646
7,229
111,284
20,603
55,922
54,452
144,580
131,1059
2,613
126,803
14,1099
40,826
144,526
115,1559
140,1533
131,1007
123,1230
5,990
125,1039
123,1566
80,917
144,664
20,774
100,410
123,1187
138,396
13,788
117,1408
142,1504
79,541
16,831
71,1464
9,1167
38,1242
44,429
83,1342
65,1471
129,935
50,315
61,673
104,856
42,200
53,1101
16,855
81,1403
119,429
124,841
55,1504
109,662
142,1480
52,781
22,1262
65,754
98,458
126,1479
102,257
138,1607
86,755
33,1210
57,1492
114,198
98,1546
73,1233
57,228
67,947
27,1283
120,1522
147,503
45,904
127,694
108,1639
18,1330
24,1077
115,283
15,303
7,1646
108,726
37,640
125,323
69,643
70,1010
123,1145
118,760
109,915
73,360
143,1581
104,1360
84,330
141,595
107,736
122,420
35,1562
111,964
139,191
88,436
127,1082
124,1276
44,1435
57,804
6,1360
140,1073
47,1096
119,960
109,646
60,286
107,1575
148,807
76,359
1,1026
62,387
68,647
120,871
64,1368
87,1073
114,1561
44,414
148,1102
92,1150
120,1093
123,1641
100,1222
82,1524
148,866
74,754
79,1045
29,600
68,1185
83,936
88,1356
77,170
60,409
142,1010
136,264
44,304
102,640
19,844
67,638
2,829
39,572
47,620
22,581
145,466
142,688
45,695
109,1552
137,1286
42,1292
83,1434
67,1438
145,353
6,1217
31,1247
106,1351
45,876
91,1418
120,1279
61,1308
34,810
4,1642
113,1448
15,1364
127,163
118,1425
145,738
35,685
143,752
20,231
98,1402
78,1426
100,196
27,1375
24,1415
80,953
39,1565
111,683
2,1126
123,1198
104,232
32,648
42,1384
141,634
111,1200
30,674
125,1395
120,507
118,1574
85,1058
137,1450
113,674
116,1390
91,1579
110,625
64,596
102,1149
5,893
65,284
29,568
117,1416
124,1182
80,783
91,190
79,816
100,236
49,594
78,707
31,683
64,860
124,764
124,364
24,1223
77,285
112,828
4,1274
104,1056
24,857
116,849
57,1640
139,1424
59,1562
18,182
2,1226
119,1273
138,715
69,274
15,961
148,415
80,448
117,579
84,211
20,971
60,850
48,355
129,397
149,1126
37,1020
47,1647
87,981
16,817
102,976
101,1210
109,944
121,1161
74,1079
6,1527
96,1059
1,277
111,1277
83,674
130,324
60,544
125,706
75,778
31,196
16,364
121,869
126,338
148,1611
1,702
63,341
125,334
118,658
73,1570
30,1518
71,682
4,209
58,1158
144,354
27,1477
25,506
98,1575
145,1480
7,1481
93,479
62,1358
87,1613
92,1476
74,797
25,363
63,1470
23,797
91,490
146,1166
23,177
59,779
104,1495
8,939
147,1337
85,1417
100,1182
42,1131
75,1274
132,1417
13,432
71,809
39,493
140,1312
33,1406
115,1595
133,417
15,851
64,1621
120,207
36,938
105,513
21,1191
34,1248
1,465
126,1644
139,982
26,1567
32,404
18,1635
104,775
101,657
15,620
78,279
7,1298
80,1095
50,1536
3,455
9,1424
47,1218
69,592
103,357
51,1642
2,849
51,1630
117,1260
60,631
77,1580
26,1562
85,843
46,512
119,393
88,379
44,1229
22,664
17,511
134,832
136,1496
5,1359
37,994
61,1330
72,502
127,1531
127,808
133,163
124,934
72,1154
32,818
18,1571
85,1524
57,293
136,511
118,534
62,1127
30,699
31,414
143,453
68,1022
54,1169
111,545
132,616
137,876
16,1292
122,1119
120,653
89,1050
71,1266
26,1174
111,1270
64,1000
83,1050
136,1069
24,891
118,1231
128,1295
50,786
85,328
71,1031
111,1349
25,1030
124,789
147,1173
40,493
35,1484
98,1575
13,1308
25,725
101,1434
33,1303
120,896
84,1648
127,286
66,1521
21,1240
59,720
138,1608
120,991
104,170
67,1376
30,1477
40,1416
17,360
81,1320
73,561
3,528
7,697
11,1243
120,1570
104,1514
18,721
44,966
52,855
10,1287
88,474
149,1411
48,761
91,946
140,1243
106,1254
14,384
74,258
136,1500
108,355
121,450
63,1545
118,466
52,1347
30,291
92,1177
46,819
106,807
37,655
127,1539
133,1193
39,316
141,314
51,252
100,911
27,212
37,1107
35,1220
37,1003
28,307
53,673
92,302
137,1310
117,329
51,450
120,322
46,593
131,351
71,236
45,453
137,290
147,368
19,1162
56,551
141,589
78,1552
107,1187
55,781
55,1503
120,574
95,523
88,504
9,1523
106,944
20,1243
142,997
19,1265
14,1389
13,1163
78,823
121,266
89,1604
79,375
79,1598
76,347
8,422
135,1364
85,733
121,492
29,719
24,983
20,1645
138,1056
128,1336
50,1044
131,170
34,485
121,1542
23,1268
113,772
10,907
19,866
123,356
24,640
88,704
83,232
132,541
77,1203
48,1490
87,907
75,448
41,1161
123,1123
100,1077
2,1066
132,799
24,921
46,1234
146,160
25,381
63,1251
83,743
18,267
38,777
133,1379
3,1465
10,666
54,876
137,1191
122,226
112,209
145,415
81,1479
149,1416
125,1599
104,877
36,1386
57,1329
64,1635
132,614
89,795
7,1244
38,615
53,373
143,155
76,560
5,1647
10,1648
80,1501
15,1538
33,1374
42,596
39,321
83,902
149,721
102,904
46,357
102,238
122,1515
41,1046
46,928
7,1103
130,484
63,693
53,1420
3,1604
147,612
96,1496
103,739
136,1188
99,307
2,215
28,343
14,1550
68,1631
31,1455
72,1595
97,1184
93,558
105,1567
38,1394
119,909
48,1549
143,425
17,553
129,1143
61,280
15,435
19,319
148,792
103,1348
97,680
34,1131
113,810
9,933
148,247
9,1544
97,817
37,1293
43,1316
31,888
20,917
88,332
114,591
121,625
99,463
61,576
113,1102
43,1196
98,795
31,158
130,328
22,517
128,920
20,1124
146,595
105,709
110,1087
80,587
98,1289
144,1106
29,753
54,1502
89,196
140,835
18,1529
88,209
142,1253
28,1155
142,1241
127,440
37,876
9,387
46,1576
57,1193
90,243
41,584
138,151
114,1067
148,500
73,1045
53,1373
115,297
146,303
69,1444
133,1306
74,683
69,1517
19,337
139,952
68,253
143,555
146,395
136,1555
100,641
115,330
140,1556
45,255
97,1096
116,1585
143,228
130,1255
107,1240
37,401
140,1424
73,940
103,678
56,1224
71,457
129,931
110,646
85,443
81,696
67,271
132,1071
140,801
12,723
64,1596
109,1306
84,1305
100,588
149,590
74,1307
78,595
90,705
43,1542
69,1211
68,1266
14,1430
138,1323
104,453
58,1061
38,1299
93,396
131,1099
103,1020
50,1128
67,703
86,1404
89,1186
115,439
72,655
62,369
108,974
3,1169
2,1264
121,863
22,621
6,1631
33,496
15,534
27,1207
110,951
87,334
130,1338
29,1499
17,356
81,1422
55,1376
122,1065
135,1000
24,1292
70,344
64,1557
114,1523
142,1374
50,1139
3,1642
57,1498
76,600
61,917
76,426
82,1174
100,878
43,802
65,539
38,813
71,456
37,1063
3,1232
130,1440
42,526
123,164
125,800
7,1645
77,1396
33,1021
72,281
99,1207
76,665
121,795
57,1481
102,1547
55,203
68,1381
80,1058
146,656
149,1526
35,1553
27,552
99,1142
9,1325
47,527
66,314
128,964
118,332
3,851
5,1561
97,829
139,714
12,580
42,912
54,1471
39,1259
127,434
33,992
103,1464
140,951
92,1246
127,186
38,422
96,1068
19,313
121,311
101,860
85,1441
13,1455
86,1143
149,577
12,1534
119,752
18,1602
46,834
4,1172
118,693
125,1187
4,1534
60,281
5,1173
91,850
90,1168
28,470
29,623
92,1410
5,1191
113,976
129,578
26,896
56,299
48,450
23,1146
33,1055
33,917
127,921
36,691
136,1564
12,407
105,651
87,505
55,662
69,619
16,1572
18,1476
149,766
95,1063
104,424
2,571
22,368
41,175
114,989
114,1358
59,1219
26,587
67,934
17,543
53,443
113,338
21,647
141,181
129,341
84,596
119,1584
19,673
115,857
29,987
143,1249
39,553
98,358
38,1035
7,779
29,1240
145,1639
113,901
89,1168
77,721
119,1600
81,1475
52,169
80,1279
117,263
13,723
6,779
139,1166
104,448
77,1212
69,1503
116,1068
58,1403
117,1426
70,1316
45,1348
47,612
110,413
8,765
99,1588
119,1398
30,596
4,194
122,467
6,1387
78,679
12,1581
62,549
8,601
100,538
139,1180
140,1110
77,1109
13,551
33,636
64,1213
47,730
135,1143
15,1292
45,864
74,1023
17,1508
74,1204
116,1317
79,710
19,201
81,674
46,1008
49,1628
81,1565
76,1141
138,548
2,1591
139,315
50,1060
4,1396
107,1424
128,265
73,170
97,362
14,1400
27,485
92,1195
104,1211
19,202
125,314
44,741
144,1087
30,1357
141,1568
107,452
39,171
34,954
61,1246
135,660
128,161
68,1291
2,996
16,887
133,750
59,1356
71,869
64,1333
14,524
76,666
24,1100
100,1119
44,504
4,1547
47,441
137,983
50,955
16,501
13,528
101,1216
49,1410
139,515
82,629
118,1517
128,267
137,472
89,654
55,573
28,510
39,809
137,1126
118,1341
37,1051
4,1237
111,710
39,1528
110,1597
61,1407
87,652
116,601
60,1262
77,1196
92,1265
106,1040
5,570
102,678
12,1484
41,1457
6,1066
75,715
125,995
137,892
114,580
54,1233
132,1522
9,1105
76,1102
55,643
22,591
20,525
98,1104
27,1349
139,963
30,884
141,1192
3,1240
48,160
105,1098
91,494
56,1235
96,424
9,824
66,1332
78,692
67,162
101,1273
88,984
109,1232
3,504
44,803
24,415
49,1467
65,1589
92,971
22,193
105,321
132,605
56,1276
16,1507
75,1248
146,942
68,480
131,1161
117,1129
99,985
96,1596
67,240
84,1057
46,946
136,1416
2,565
78,632
91,667
110,304
80,1106
10,978
100,717
87,1199
130,367
111,1358
66,220
25,1459
52,328
103,673
41,308
77,595
89,1356
115,323
59,1254
18,185
116,1189
9,1052
36,446
109,1144
104,1200
124,787
137,305
149,938
41,770
20,947
70,716
119,273
127,362
113,183
98,1445
132,346
92,1332
145,1537
25,874
1,524
104,443
119,1459
4,339
79,1221
120,1358
111,1017
36,1176
98,465
101,1355
73,204
102,552
25,154
100,365
3,1325
4,268
24,1233
134,1344
30,214
22,636
111,1363
111,618
40,779
115,253
85,1282
31,1073
13,757
114,770
85,1613
59,1259
141,1301
71,315
54,1466
6,497
144,689
53,1236
147,925
49,1135
43,1066
119,1090
122,634
66,356
60,502
125,458
96,1453
73,256
99,779
2,994
2,1463
142,1130
145,486
110,1219
35,1089
91,962
23,860
42,1123
27,1180
25,590
19,1365
36,1340
102,882
25,496
144,1519
16,1505
89,488
48,1432
121,1175
10,802
7,1181
144,1127
83,1463
116,856
4,1309
2,1236
54,653
20,604
84,1492
103,438
122,433
67,1378
132,827
66,749
25,1576
72,373
130,250
7,1089
37,294
106,593
123,1566
69,1600
10,947
15,943
63,223
118,555
33,1289
25,1626
93,885
64,1353
119,1251
93,360
75,1230
42,1209
66,169
93,1545
84,1566
145,616
83,593
69,1544
32,453
145,1414
28,915
149,495
91,160
90,1610
31,677
77,201
36,232
92,473
90,953
142,657
86,1527
32,1275
55,1392
74,860
106,913
55,1497
128,1577
8,1339
139,395
22,1314
4,261
91,355
31,1435
54,978
50,1166
110,1100
7,528
90,1047
94,1500
112,1075
95,331
99,783
91,864
7,1174
49,631
31,509
60,966
48,838
20,1277
57,255
140,329
107,1095
104,1156
61,1298
41,1134
14,689
52,356
66,432
93,194
56,488
49,518
25,1524
129,964
16,616
116,885
101,868
142,684
62,1428
51,870
143,1112
70,1636
110,1474
115,794
85,623
66,957
9,1201
83,484
131,1384
87,1112
86,348
84,1517
80,1022
130,1467
5,183
86,780
50,906
74,995
19,1516
66,1011
126,1639
41,867
58,384
100,1218
115,1591
128,258
44,1133
132,425
72,1140
35,449
22,516
102,732
50,654
23,266
132,701
2,168
101,1178
43,335
145,551
28,1007
46,669
6,987
145,1357
81,1161
103,209
111,473
116,1031
42,189
47,1051
7,1022
65,452
30,969
66,1386
93,1034
72,1168
1,1105
58,1116
56,323
84,1336
27,1196
117,448
107,1073
113,888
110,1034
21,676
49,1218
67,1204
19,730
53,639
122,962
65,1115
43,1540
70,1527
56,288
131,627
138,849
2,1169
76,1527
41,1062
145,480
97,843
135,525
81,884
84,915
129,1593
36,1121
22,1272
110,1570
115,219
27,1528
73,1529
84,1501
31,1011
9,1315
84,1350
146,1255
138,434
109,681
130,261
7,209
30,507
19,1633
64,906
49,1268
58,1625
97,547
12,702
129,559
142,1564
65,232
44,1593
149,969
107,1124
118,233
68,503
83,289
105,1603
14,1178
58,893
28,285
76,1326
117,326
88,821
113,254
58,1081
63,859
64,1053
18,303
63,945
29,521
128,1054
15,825
7,902
40,747
85,1591
34,1407
10,219
132,637
69,1393
39,762
147,556
13,988
115,281
104,1505
9,170
122,949
11,453
94,1645
136,1271
117,1358
36,788
74,1167
73,1013
89,610
99,564
117,1432
117,1016
53,492
35,1107
44,1335
49,560
22,164
40,373
142,1496
1,670
