Left,Right
1346,33
463,69
1398,51
1645,123
358,87
981,129
1509,42
1482,20
572,134
1178,78
1030,103
306,130
1083,47
407,112
399,82
1382,135
697,20
1277,67
366,56
879,33
570,148
225,33
794,123
306,148
1089,5
1301,104
1291,39
1508,68
261,52
872,27
1624,95
1407,124
1286,113
1284,132
334,148
1605,118
1602,26
1633,90
1474,4
492,6
1491,65
357,63
1614,67
352,44
590,56
536,53
917,12
1115,112
1618,26
560,44
329,22
631,144
859,80
1116,98
1225,5
213,32
1409,104
789,69
295,95
223,61
696,109
1142,23
236,24
1370,104
982,96
947,141
220,58
835,139
695,121
1419,121
371,106
296,147
1131,47
855,96
1002,35
839,31
1349,9
1269,60
1430,13
200,87
492,90
1191,124
1273,37
1288,2
1486,41
611,35
808,114
1230,116
245,116
1591,82
1096,49
1560,134
1195,70
271,110
1086,21
834,135
725,27
904,116
191,84
757,102
1386,36
726,15
476,130
304,50
249,68
1046,25
1313,148
1583,95
1247,136
815,71
1480,114
1142,92
296,47
1020,71
721,73
914,10
1349,48
876,29
1107,143
1575,9
772,74
727,142
1467,12
880,134
1398,56
1581,53
1578,50
463,62
1427,73
811,49
783,39
1440,26
366,27
1056,125
515,17
219,25
466,58
1348,37
646,88
354,139
1422,100
1230,48
408,29
314,22
479,86
1133,45
515,31
1336,72
293,106
661,30
764,148
1376,74
1223,4
1048,60
901,131
1073,12
178,8
496,141
1067,129
1537,42
814,91
251,39
735,107
934,20
1113,23
558,106
976,19
898,44
1195,135
1143,22
1558,65
676,11
234,42
823,48
295,84
1507,94
1503,132
1141,76
726,104
455,57
1161,133
1456,70
983,58
1440,99
1565,13
1081,66
1147,81
197,68
1113,17
1368,76
346,3
609,63
879,58
907,44
566,23
1331,108
621,79
1192,146
502,49
522,100
1566,138
1559,32
476,147
913,122
1051,40
972,36
1186,146
1462,121
1258,118
638,89
1362,2
1263,145
837,127
742,148
1385,120
1481,25
1329,101
973,142
743,148
179,110
332,27
841,40
1647,104
1231,123
1036,115
729,108
641,92
1142,147
971,96
745,1
1167,32
1530,125
430,32
756,13
554,53
587,48
215,110
616,112
951,5
1203,95
1218,61
1009,10
1362,38
954,92
633,1
1116,95
857,98
972,94
651,43
661,32
1034,121
1490,124
225,65
919,126
1290,35
1057,104
1637,32
1364,141
920,68
437,138
1302,18
484,44
855,71
379,69
1286,87
1049,94
1475,107
479,36
1532,114
338,141
597,148
349,26
294,139
1416,68
736,110
714,93
951,36
171,74
315,57
565,13
478,58
942,18
1642,91
699,78
325,83
282,145
399,103
402,73
902,113
1526,128
452,130
970,119
1056,61
1134,27
407,128
867,104
987,89
270,44
680,2
756,17
1158,142
203,14
999,143
1327,80
1408,101
749,19
584,51
760,47
765,121
348,84
421,108
317,97
1569,33
1597,144
1492,3
615,14
1401,99
598,147
431,54
1327,125
1324,136
460,20
1278,126
1200,126
1351,3
437,19
445,54
783,59
636,37
320,41
475,25
971,146
783,109
724,43
440,141
1055,52
1017,53
1278,83
258,135
1127,7
863,135
155,131
169,110
498,97
1328,48
1110,78
882,124
1488,33
962,19
1472,132
483,58
1503,21
622,140
392,54
165,91
533,71
161,86
1125,46
373,128
824,63
951,81
286,41
575,29
1054,129
1219,95
804,13
498,133
642,15
1342,107
1360,118
544,30
1393,39
1432,14
1521,42
1638,31
1353,58
1562,21
1014,131
709,135
1594,85
1175,79
261,113
450,67
233,41
1274,8
1246,61
151,63
888,38
1021,39
1635,1
988,107
738,24
911,121
775,9
1335,59
1414,117
1228,69
278,61
304,25
649,87
470,100
1463,33
616,114
977,113
359,102
1039,4
585,136
1542,4
473,96
186,145
1469,92
1236,8
341,44
251,105
982,46
656,65
182,137
627,53
478,123
773,72
302,20
1185,87
1253,140
802,12
1307,35
853,86
1010,77
1048,30
566,122
1102,91
1645,16
1452,11
1164,117
1241,71
364,58
871,140
713,138
1541,26
1451,101
828,81
916,107
481,76
604,128
395,92
694,133
699,39
1551,57
564,65
1041,51
723,90
630,38
469,96
1102,147
1248,131
1509,71
484,146
1359,115
251,40
273,117
620,120
1140,149
437,57
756,127
409,21
1162,99
1414,101
610,53
616,28
351,100
446,77
851,89
703,36
1503,129
1093,84
222,94
1310,39
1541,137
1303,62
1229,116
1331,93
954,14
625,112
308,63
935,119
1365,106
339,3
984,107
320,1
772,90
550,71
1599,86
1495,21
1224,62
593,52
1192,21
430,121
1362,22
269,140
1322,16
238,142
738,59
1016,35
480,64
1547,102
558,94
212,66
654,27
1100,133
795,100
594,121
571,106
1217,145
1357,42
750,39
1280,79
471,57
909,42
1619,36
1494,128
440,23
1563,106
1398,32
948,55
616,81
531,94
854,60
733,85
365,49
1286,103
878,77
159,25
1001,8
574,120
781,100
1097,5
1248,66
970,110
374,45
1203,134
1398,114
1418,77
884,131
656,41
382,141
530,77
298,103
384,63
1350,9
694,61
254,52
1505,4
1620,115
894,4
455,63
1630,55
453,146
1494,138
774,140
846,6
940,122
1384,126
274,2
567,62
855,105
807,137
1061,88
375,132
1599,66
1201,64
1013,129
881,115
1069,133
638,64
277,45
1641,148
1477,31
514,136
455,78
324,61
828,128
958,6
543,73
1618,62
1348,126
525,106
525,9
993,113
572,110
198,123
453,89
607,81
212,43
244,96
419,17
1387,5
574,40
427,58
1536,79
1160,35
479,125
594,61
234,33
1444,101
1023,137
1146,89
566,78
1491,145
1499,82
1212,74
348,23
1104,141
1376,56
984,106
627,77
402,119
784,104
180,8
161,94
829,116
907,20
230,135
635,129
1544,92
1281,51
1429,132
1647,60
310,12
1110,52
1404,54
1536,101
554,51
1097,69
1214,110
1238,134
789,26
197,103
878,131
620,20
511,35
785,23
956,51
644,64
584,149
1357,56
169,83
1065,89
1028,8
1180,31
911,83
1341,19
1459,127
1481,142
1128,69
739,142
1329,120
1079,18
1172,122
1467,54
615,36
836,67
296,9
467,81
268,127
1179,24
1434,149
600,51
540,61
1053,132
460,21
1249,135
681,53
1481,93
358,37
399,90
1313,136
539,51
938,100
667,8
242,67
573,25
469,23
1437,83
175,104
882,132
597,78
1304,129
1125,7
1528,5
974,14
338,108
670,31
157,105
265,44
1042,67
257,76
373,6
1371,27
1268,79
1330,22
639,45
939,89
1232,75
1080,87
711,49
986,87
315,112
665,132
883,23
404,100
934,31
473,118
1302,83
723,124
299,115
1007,78
731,75
1342,111
894,90
1252,116
767,31
894,90
863,24
1032,11
217,20
1583,93
180,27
290,72
567,63
1040,27
721,84
1020,118
1418,67
1493,39
959,21
326,129
596,141
757,54
490,81
924,8
1043,6
284,84
1043,105
683,109
569,106
451,103
994,59
965,81
986,73
1457,15
258,9
1343,132
295,35
471,50
722,45
383,50
1575,59
1623,23
1282,80
1645,103
413,111
820,2
1300,116
648,42
265,103
1014,144
875,1
669,84
693,148
752,73
762,68
636,24
1094,45
1385,10
1283,34
406,147
836,47
219,12
512,55
316,142
270,111
454,140
600,95
474,43
905,106
879,24
1227,9
1201,52
1409,21
441,38
924,3
1049,92
311,83
1572,33
894,102
1530,37
1409,60
714,121
1598,11
945,47
1640,131
819,136
1091,133
1208,24
1252,74
762,49
616,66
960,97
262,26
1415,60
857,102
723,2
944,24
1265,137
1066,96
1587,101
1125,3
405,16
866,79
268,109
401,113
956,127
1250,39
300,41
662,92
880,14
1254,47
1330,96
520,7
549,53
848,74
444,41
166,10
859,4
659,140
512,87
1100,71
764,39
1306,26
233,109
186,10
1153,57
227,16
668,10
610,86
189,67
856,105
736,123
771,41
985,84
940,111
1106,53
1077,85
1093,73
172,52
228,26
1025,126
1188,28
245,79
1406,94
865,81
1238,38
1473,144
359,85
792,80
1343,90
298,10
1402,47
538,142
944,134
1541,56
845,90
1406,16
703,76
1602,43
810,77
509,43
586,74
1494,82
1371,130
1511,17
346,123
1080,14
467,149
876,57
916,111
889,131
539,16
279,91
726,28
448,38
619,35
1149,5
1014,142
712,30
1443,35
251,119
345,16
661,116
929,101
1433,126
260,87
319,3
1110,59
1272,138
341,116
1637,69
321,39
465,6
435,40
1449,4
165,21
933,71
1554,55
518,101
1636,94
964,13
1211,131
1017,6
1597,60
469,148
1614,51
1206,88
512,42
734,72
299,69
1585,62
1436,144
585,33
707,143
1416,147
1098,65
1294,92
1093,60
853,94
1485,72
393,124
192,3
293,50
1494,10
1528,117
1248,147
751,108
288,2
180,123
1616,27
384,66
999,80
1219,36
1588,101
1554,129
1021,121
833,106
717,89
1481,36
1573,53
1480,27
1184,38
1480,49
344,1
1349,83
793,32
682,33
1307,32
1389,105
1536,48
1118,51
1623,89
1523,36
1515,95
864,140
653,112
1478,120
926,66
607,43
455,80
953,78
1398,64
420,60
183,147
1450,93
1362,116
675,98
1320,73
1560,2
1138,68
562,110
1165,134
897,64
217,8
517,41
519,60
1009,82
1446,47
378,112
419,60
642,144
1389,49
661,125
1481,92
489,63
263,39
615,43
512,125
1279,37
1115,37
1536,46
1201,114
1170,117
1366,30
421,59
1313,75
667,53
598,77
1069,121
1632,103
1029,42
624,117
288,97
1424,143
1160,74
366,126
784,120
543,80
702,108
1050,37
1466,101
272,17
418,112
988,59
611,136
598,28
566,67
1201,31
530,74
300,66
1374,20
155,31
800,80
1517,74
804,70
1316,94
538,86
1181,54
1561,123
333,70
1054,32
1115,122
302,83
1278,140
1439,49
352,9
502,83
846,31
977,41
1235,113
1512,19
1238,23
183,125
382,100
1628,42
983,2
679,60
1258,83
994,139
1351,78
1376,137
1056,30
777,137
1034,52
196,69
302,44
825,94
620,36
232,37
1628,123
600,44
523,94
715,34
233,44
1560,107
943,130
842,77
1478,117
1515,25
923,49
385,148
356,2
685,23
1466,145
809,42
971,115
1625,125
1346,98
578,116
274,94
1387,49
1128,57
1279,7
776,115
797,75
1130,31
1226,97
681,3
223,94
605,97
727,33
1052,53
1213,7
1466,65
630,8
1504,115
1388,141
704,145
1081,121
935,87
426,81
476,97
793,94
1507,124
1393,34
1150,77
1108,16
1376,98
428,50
900,56
1537,38
858,120
640,38
1007,47
1604,148
1126,47
654,66
1242,7
1113,1
565,48
747,135
886,3
991,88
1412,72
987,119
406,130
810,50
1465,141
1645,106
1375,71
197,28
1460,34
182,112
1095,52
1173,145
1414,109
814,37
684,85
655,144
1469,24
382,107
1070,74
1148,124
227,115
705,93
1011,143
862,63
920,113
564,143
1299,129
1624,145
333,114
1002,76
735,135
736,148
960,55
1619,82
417,20
1418,104
985,6
183,5
1312,144
238,44
1383,128
387,115
1014,134
1215,29
1580,21
504,132
536,104
1251,81
515,84
1157,105
1043,53
1102,131
690,140
785,23
1017,77
742,138
268,88
819,101
1094,134
392,17
1532,11
187,59
854,147
215,112
1135,73
1312,47
216,49
1488,117
1214,79
667,78
1425,36
576,78
878,40
548,103
176,91
452,12
285,1
552,144
1628,16
468,130
1573,26
589,47
1149,98
1390,109
291,145
1177,32
303,68
586,52
477,44
909,97
1068,141
679,14
1305,101
496,57
1317,82
1533,99
1551,60
1467,72
1163,133
602,81
1456,140
1246,6
944,131
1569,122
1140,56
1135,94
696,99
1032,9
1515,103
854,12
910,82
1641,66
1493,48
563,94
1521,19
1232,124
1042,20
1147,12
435,69
188,118
506,22
1382,42
707,58
567,100
316,84
1100,71
1387,11
1473,94
951,112
1235,11
451,111
994,120
157,26
734,72
534,57
390,22
654,138
247,83
675,134
511,8
421,79
1310,33
867,24
914,124
1308,106
768,26
331,53
810,69
794,131
171,104
1412,135
363,147
1536,119
1456,39
1092,117
1354,72
1243,115
1642,112
932,3
1161,86
1347,43
823,58
205,5
700,21
982,15
379,117
1131,64
693,100
1581,41
371,96
1274,92
179,29
647,71
571,146
1217,92
1144,42
758,87
1422,60
935,129
526,68
771,5
1174,95
879,41
268,109
1443,114
1266,107
1259,4
932,20
540,22
660,29
1576,35
235,90
411,131
1224,54
1395,10
1330,117
1128,6
1646,96
247,53
256,125
513,57
653,22
153,44
378,147
708,125
1266,133
1283,40
1441,86
752,32
1317,140
717,93
221,99
271,60
272,31
1321,57
839,43
1293,120
1532,24
959,105
522,104
435,59
454,142
1311,91
1615,128
1308,1
801,104
304,33
1621,61
808,112
1426,59
578,112
378,22
1565,59
1153,132
552,80
1277,72
1586,76
259,73
1095,137
305,111
700,120
680,108
1191,47
1413,46
1152,44
1464,116
1110,94
1247,15
153,6
945,52
1120,83
875,8
1262,146
426,149
1581,11
277,72
514,13
481,136
661,102
972,22
1293,137
316,120
439,68
1225,129
1301,126
1077,75
372,80
1538,53
614,132
1132,73
439,81
913,110
1249,42
260,136
833,48
1019,64
1117,71
826,39
927,121
359,88
1117,128
1331,79
1104,31
432,132
188,18
1517,137
379,92
1638,66
1303,134
1120,61
815,123
852,149
365,103
1429,123
168,112
737,53
203,62
703,79
341,116
1208,74
280,110
443,70
1532,83
303,83
786,106
1570,53
529,135
738,3
1196,91
460,54
823,100
1439,99
359,129
1498,20
1214,34
358,131
1154,115
650,59
1118,47
982,111
853,7
1633,45
931,3
376,95
1220,97
1458,146
1193,44
1223,82
1599,113
1449,28
1627,48
476,13
905,45
250,117
188,142
185,104
1272,88
540,103
796,57
377,13
1445,103
1314,24
1431,45
756,57
1170,129
495,52
209,119
773,95
1315,8
954,137
995,141
614,103
190,64
754,80
1398,71
706,131
1253,149
466,101
825,8
1456,76
367,90
1194,27
231,142
1351,6
459,133
1568,136
1045,35
483,20
384,62
173,6
708,116
708,64
659,39
1517,148
1279,2
1030,113
1525,66
1165,118
362,126
976,87
1034,126
452,144
1116,83
1161,92
1355,105
461,31
799,19
184,123
1298,97
909,116
271,88
519,51
1068,110
1260,84
414,119
1073,8
546,141
1342,106
772,125
478,40
1511,117
1611,111
1195,101
1302,108
1533,84
379,87
896,108
1082,115
304,138
1304,143
1445,100
346,116
1629,34
947,32
1307,114
1110,125
1529,111
488,140
604,13
1528,94
714,8
1222,94
511,118
859,97
513,105
515,3
1017,85
403,110
691,149
677,99
278,121
732,36
1063,59
572,7
605,8
780,117
668,68
935,68
1584,146
1023,21
1297,103
209,11
590,49
1099,14
214,69
530,112
1130,39
514,59
222,99
1061,12
1056,63
979,100
1576,119
254,144
1472,120
570,91
194,32
554,71
1544,131
1244,74
367,6
363,36
538,138
845,71
567,74
1082,57
1145,58
954,17
903,47
1550,6
746,8
1404,81
675,55
1148,30
660,3
1255,110
734,102
168,97
642,126
1398,132
239,102
285,108
1141,19
1103,85
299,91
658,144
1306,18
504,73
1566,99
325,32
1132,19
1491,50
1344,141
612,143
1069,68
800,129
316,15
1280,41
911,35
614,138
292,54
226,128
788,92
743,83
1024,38
1571,19
1053,64
176,129
388,33
1245,35
603,61
381,34
329,109
747,126
922,101
779,141
1168,134
740,63
696,122
1373,138
703,24
1555,97
299,108
834,32
1344,51
1221,99
1301,69
811,39
1206,22
993,138
290,149
361,58
1401,112
1569,107
1264,46
430,15
905,95
1621,142
512,98
739,66
1577,108
1096,94
278,29
1609,109
1366,25
721,35
1028,127
1244,41
1535,70
1562,13
1418,97
1505,148
527,25
445,35
618,83
684,125
1601,37
1390,117
1209,89
1088,40
1026,91
545,144
1266,11
685,5
1105,62
766,79
607,114
1355,145
1517,140
1115,28
1247,85
1017,85
383,19
236,107
916,124
265,114
965,40
1399,101
840,55
413,36
1069,141
1375,149
1227,39
1485,49
842,114
587,58
823,104
1307,13
708,88
651,8
1346,110
1232,116
1544,57
1126,58
325,81
340,57
1330,89
690,98
1016,11
1297,92
1035,129
482,129
202,124
382,4
1240,87
719,49
329,5
596,40
1608,115
1419,149
865,117
1429,88
204,5
1553,144
1521,32
335,49
254,43
1357,3
1353,64
1317,104
647,17
817,138
1476,37
1075,148
1062,79
636,1
1511,8
161,69
429,71
1228,57
1185,86
1501,16
387,4
902,96
289,34
1595,134
1417,7
1595,127
694,102
460,138
843,82
670,71
1075,147
232,123
602,114
1402,40
1562,110
912,107
985,145
353,130
1412,32
535,20
1144,42
929,33
857,40
893,80
505,140
722,55
514,128
1190,117
584,48
510,16
503,74
1284,64
969,104
704,69
648,62
366,101
1188,143
482,26
167,125
570,4
970,34
1564,1
828,12
512,17
411,147
304,139
1276,64
1520,61
1106,27
671,134
1245,115
195,66
183,51
695,132
687,56
461,128
1178,75
1222,105
927,51
952,82
1136,32
495,54
356,117
903,45
1342,50
979,7
1040,45
489,60
1398,120
1567,98
765,86
1363,85
1101,122
748,102
151,16
816,90
317,100
372,139
1388,33
201,147
1154,70
382,136
1204,125
1165,64
219,20
827,124
567,29
699,118
1149,82
154,100
1564,76
161,1
1061,68
847,18
667,82
555,4
1197,34
612,122
1420,135
1369,96
1125,96
517,36
859,37
789,76
838,90
621,118
390,47
1076,110
922,135
1298,18
1025,93
1120,3
1646,82
348,149
1194,7
1101,100
813,91
891,42
627,46
522,82
691,115
393,14
1287,83
1025,43
1072,62
1581,122
992,74
979,23
580,108
436,139
1319,1
885,76
362,34
226,58
341,81
161,24
737,7
1271,19
258,66
1645,149
437,126
709,59
864,47
269,62
1518,116
660,121
1039,32
1578,72
957,149
1591,91
746,131
248,147
1508,55
732,136
1559,20
941,17
1455,133
483,37
480,77
1617,103
1550,45
1428,81
240,107
1125,6
834,59
413,96
1479,31
1591,44
367,56
1000,56
657,115
1363,96
1416,68
1121,42
1623,94
458,103
1383,23
926,51
1023,130
1308,101
788,67
227,97
1210,58
1180,135
1278,101
886,2
1471,66
444,139
1138,54
688,146
1464,19
175,30
216,32
1212,21
898,70
1481,19
462,77
1061,121
1483,93
1213,8
453,136
1355,7
951,141
467,122
893,64
1398,50
344,17
1488,37
1585,29
1325,130
860,117
782,146
1112,43
842,85
486,12
651,143
1354,75
825,39
1027,48
1636,11
1145,67
210,9
705,68
1429,124
232,137
310,146
1322,49
1567,18
1089,81
1488,109
1571,10
759,28
897,44
300,96
354,106
483,40
278,146
425,74
1164,106
1034,19
285,65
945,12
875,22
919,110
207,41
942,84
1387,95
1527,68
1216,142
754,39
1614,37
1628,57
1156,23
371,3
921,18
1459,72
567,3
568,121
753,35
1338,40
609,107
1576,89
383,16
763,23
1100,1
1097,117
1609,1
512,89
1165,64
1246,39
1403,56
845,49
400,6
209,119
607,116
176,87
883,31
933,9
1089,110
1294,6
1576,123
1367,94
1192,140
700,74
293,44
639,55
599,24
1137,92
314,34
942,118
300,4
1043,97
1471,71
1284,60
887,78
302,108
1621,113
1578,67
855,76
1433,82
607,52
623,62
280,11
1258,55
1011,142
1023,63
1481,93
355,8
694,34
1108,83
960,132
308,90
956,145
486,101
1097,17
244,35
1615,49
802,51
1175,51
354,2
694,72
508,125
330,66
291,43
799,136
178,36
1126,8
1335,100
1637,124
1525,141
310,25
722,65
203,54
1317,125
890,145
571,24
254,100
708,70
815,26
628,52
713,106
272,75
1102,105
615,82
1149,99
1289,96
1357,137
1635,31
805,83
617,39
1007,61
1445,8
1372,92
926,126
1476,89
1270,17
1205,117
1173,51
1090,23
1222,15
1526,136
1017,137
1334,141
1552,27
698,120
790,23
721,95
1499,50
485,97
1370,65
1177,85
1332,52
1445,103
277,123
591,64
1519,86
1368,50
1318,29
498,135
1032,9
406,102
1392,79
779,56
1344,118
671,44
1631,28
356,134
1366,13
914,107
275,25
1517,99
1125,9
946,15
255,74
1477,140
1370,42
930,142
1176,47
1624,16
1391,137
1074,94
1146,62
385,78
1212,131
839,99
198,101
1235,105
1605,89
1182,25
1262,143
582,86
920,134
848,8
413,120
431,35
1189,44
1011,44
1338,54
229,18
562,47
169,95
534,94
587,38
1494,24
1144,2
1044,109
845,110
1303,36
687,133
811,9
728,129
1316,31
1534,106
643,117
1270,13
692,118
323,107
1183,73
1632,29
266,108
977,81
712,83
411,142
1620,91
314,69
191,5
435,18
1193,39
1359,117
762,18
1310,98
1647,142
1143,29
1579,45
194,75
985,134
859,32
771,46
771,65
638,115
205,59
945,136
258,26
154,72
507,65
700,136
1154,118
244,51
501,40
1179,50
781,87
869,108
256,1
1044,33
163,127
849,18
661,132
932,29
1171,19
1213,91
914,112
277,142
1029,94
1038,85
897,17
1467,142
1374,100
421,17
1510,99
1553,6
1627,41
1624,106
1108,47
1534,17
254,107
1114,111
1311,125
1511,129
217,140
950,23
1177,117
858,93
339,21
508,68
591,104
1299,26
799,143
819,128
468,149
1588,99
607,49
1479,121
1031,137
389,91
1450,140
248,11
1419,105
720,4
407,35
1243,98
713,144
1649,29
270,118
666,100
895,116
1540,93
972,58
1285,100
1103,109
851,61
241,127
326,68
466,21
222,136
174,132
178,77
184,46
565,75
1502,86
1192,71
525,108
1168,59
469,129
191,95
1433,115
1035,77
894,147
572,1
425,4
534,77
1166,62
705,49
744,137
1010,12
1434,97
488,27
501,90
1051,93
180,20
1288,50
697,102
1032,105
1346,58
595,148
1370,29
1366,105
1127,12
1060,4
1433,132
409,38
614,78
730,37
1192,63
1102,136
939,65
892,69
1467,127
902,57
1432,78
1506,86
453,53
737,99
707,74
1556,110
1026,133
500,73
178,61
911,141
1630,53
970,73
224,88
800,92
1181,39
519,104
1567,30
190,43
213,74
886,13
990,111
907,62
1539,50
1078,110
1544,36
891,76
1014,85
1166,126
183,61
461,25
1595,101
464,98
1024,34
1471,10
243,48
322,89
1462,75
1136,65
795,130
221,58
1236,62
179,105
1018,50
258,42
1416,9
1285,132
544,140
1316,106
1381,22
1194,133
1025,11
613,68
1064,57
973,123
494,88
1436,13
1364,80
288,116
535,25
258,102
873,50
721,8
1547,86
533,134
919,12
416,103
1453,112
1439,109
1392,96
1641,83
954,120
848,142
900,2
1634,38
1058,124
717,25
1340,57
1159,140
1018,94
1511,56
1545,87
790,6
1262,113
1527,87
166,36
1488,51
186,92
1107,96
463,63
394,134
824,92
926,110
1003,27
942,127
1102,15
350,10
750,81
1082,59
247,143
199,23
1412,50
277,93
1316,3
1351,65
1256,5
271,115
1235,90
1299,146
1237,127
234,128
728,149
1230,41
209,115
442,90
907,17
973,94
1530,40
658,48
914,144
494,73
1375,3
895,74
229,146
1182,115
1024,91
921,102
319,93
182,117
230,92
1359,99
885,114
515,125
1020,99
1038,114
1143,88
290,113
298,147
578,147
216,135
178,42
1275,91
162,105
833,41
261,28
1489,36
1616,6
1226,142
360,24
1459,61
1217,82
981,45
1348,144
1194,22
677,38
1359,72
1342,8
1110,108
1147,15
781,75
742,127
322,64
1319,126
1521,76
369,97
837,127
567,51
1121,89
1482,91
595,76
559,41
912,6
596,16
1098,91
210,145
713,113
826,70
359,11
1063,31
1416,110
335,118
470,147
1582,53
1601,93
1050,109
487,146
360,38
1320,141
1431,137
1549,31
709,17
1449,74
430,37
1636,51
216,118
621,17
1639,68
1140,19
581,136
214,137
1014,55
1611,141
1147,95
1083,137
945,135
291,129
1362,102
814,10
1448,76
292,76
265,72
889,27
1518,67
643,70
497,4
343,63
250,39
579,38
1035,6
641,142
1558,120
1171,55
416,45
1362,124
1322,30
413,135
1099,147
348,6
1386,29
1166,56
787,32
517,108
737,120
1206,11
286,132
1375,65
759,50
806,80
633,98
1064,96
921,93
1018,107
240,96
1243,119
1140,66
213,82
658,37
916,53
1410,66
801,7
973,77
362,99
912,27
1200,78
460,97
1377,24
1607,27
353,115
906,29
794,45
274,104
1355,126
1131,136
878,145
200,29
499,120
984,98
786,109
1481,76
1332,25
462,123
1018,32
227,99
1440,48
1523,118
330,30
828,11
1031,130
1406,11
732,77
672,7
1036,149
846,51
923,129
1252,110
919,123
1446,16
1288,89
1643,9
727,79
1351,97
1085,66
567,123
1638,127
519,50
1551,137
1455,135
463,15
1029,146
886,82
186,13
847,36
811,41
877,40
844,44
1254,62
541,119
1625,60
1480,70
1278,98
180,88
359,138
275,118
1375,5
1375,57
1117,52
1342,128
381,25
896,6
384,110
904,120
1413,79
1130,14
163,73
556,57
1592,133
530,98
1058,12
443,31
246,65
1544,56
502,132
550,57
917,143
1052,108
1454,94
803,67
1213,137
752,3
557,19
339,143
436,27
720,96
1604,76
1115,130
266,75
762,36
301,42
1407,20
1045,5
1490,132
1062,86
1333,19
881,30
757,144
1353,69
509,133
856,74
1564,4
296,131
594,27
1274,70
675,6
1623,104
757,12
664,79
679,87
474,139
476,82
1148,5
739,136
346,15
644,56
661,101
1161,80
435,76
1329,146
1035,88
1532,77
1335,15
178,123
499,144
1416,104
562,22
555,7
1201,20
565,99
1195,16
242,134
1596,65
450,3
216,65
1378,102
227,25
1243,39
1213,90
474,22
168,59
688,31
756,97
979,149
974,61
779,67
261,128
930,132
1091,38
1649,39
1187,108
852,72
1486,103
779,43
512,75
1027,147
1529,91
501,135
1107,100
238,138
784,79
535,117
1272,47
286,105
680,138
449,1
1134,121
853,39
552,87
1276,47
561,120
574,147
366,34
879,144
543,81
1005,19
753,113
1563,126
1362,22
1342,95
608,86
1449,85
1447,107
1288,123
1338,56
382,4
645,47
916,147
467,93
1211,111
184,71
526,35
1312,3
972,46
1318,56
702,71
1621,147
922,98
1426,41
188,54
677,52
855,115
1494,118
299,76
312,23
1570,43
843,45
1317,11
334,116
260,93
381,54
1021,149
682,116
1298,99
1150,108
193,17
1584,98
1129,24
946,144
1535,104
1297,144
1209,66
263,122
232,24
603,96
358,49
946,102
1290,34
1648,63
1141,51
1241,6
1327,51
1603,103
1291,86
557,4
761,24
916,10
705,142
758,144
1145,52
1478,35
894,12
1375,77
799,21
1309,93
892,21
1021,86
1406,115
310,140
1135,48
1116,140
1414,111
626,49
789,140
235,30
1363,27
1259,144
1545,61
524,129
959,130
993,107
310,54
164,114
1148,1
1201,139
1499,62
1341,68
239,111
1541,63
1329,55
193,77
472,131
1513,67
1324,34
1137,29
202,19
1287,21
1642,33
762,144
613,50
1219,66
249,25
1598,11
830,132
202,36
160,32
696,13
1468,55
1012,122
1163,29
588,5
1312,84
905,128
705,31
1547,38
249,27
597,39
634,121
1119,135
1626,96
724,53
1008,124
556,53
505,105
803,76
625,4
459,64
440,72
1633,68
1233,89
325,89
882,84
1649,97
1477,53
610,27
654,73
380,70
346,93
978,132
986,1
199,123
934,137
706,128
636,146
1064,139
694,2
444,12
1044,7
1626,76
967,3
1010,27
837,60
944,118
359,35
1350,43
256,148
497,144
1334,75
390,122
918,43
1301,129
528,113
654,85
875,50
1369,114
1524,22
552,47
1471,39
473,46
679,90
485,23
356,100
353,43
990,6
209,100
694,115
668,10
1463,116
1070,105
360,73
189,136
1639,70
733,109
1336,55
929,98
896,7
461,36
1423,146
1642,136
457,73
1478,90
880,85
341,129
841,71
789,139
1573,57
489,83
650,78
1486,123
186,72
1225,127
393,47
1053,38
223,120
296,23
704,130
1316,5
1250,91
1647,72
666,85
1111,19
1194,146
1108,138
268,105
1495,84
1196,9
1063,98
519,49
1615,140
675,22
947,110
1252,27
794,85
724,97
1465,7
841,5
263,118
564,12
1644,107
1055,74
295,72
1398,71
413,82
186,128
1560,107
329,23
1181,23
1305,22
1153,67
1584,63
1192,7
433,128
241,1
1605,147
310,19
1182,115
875,6
318,63
1423,4
1232,137
240,40
376,43
1103,131
429,78
396,29
1292,41
794,12
767,94
1199,68
1018,44
419,57
1078,82
337,122
840,106
1219,89
963,17
814,17
1430,90
568,21
280,148
838,21
941,106
193,99
1443,147
574,130
1356,11
1484,92
362,103
1056,40
1390,27
1580,82
813,143
1112,4
1297,82
1579,130
1271,23
620,79
871,130
966,12
1393,129
795,114
381,32
400,59
1390,124
305,132
1268,30
1162,136
239,4
1322,31
1609,83
1397,10
1632,88
843,119
555,19
1548,67
642,98
1271,19
1062,137
1530,127
1619,24
1450,127
892,113
1443,13
603,79
791,47
1646,85
164,22
831,120
1069,79
1470,7
888,2
201,65
551,92
1500,12
677,27
1106,89
1607,83
1300,93
1431,41
1184,98
983,118
1212,113
836,149
1610,73
914,73
1183,149
301,5
743,53
1454,98
1137,136
706,65
864,18
1176,66
212,11
1156,132
182,50
246,83
1255,89
1518,24
1385,149
178,63
537,86
182,43
1218,4
708,57
506,11
472,85
1157,45
943,38
1429,74
507,118
858,70
1181,93
307,109
1461,77
351,116
364,124
171,92
1457,56
1306,74
