node_id,text
1295,Now is the winter of our discontent.
1296,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1297,A horse! a horse! my kingdom for a horse!.
1298,"The fool doth think he is wise, but the wise man knows himself to be a fool."
1299,How bitter a thing it is to look into happiness through another man's eyes!
1300,Rich gifts wax poor when givers prove unkind.
1301,Not stepping o'er the bounds of modesty.
1302,For you and I are past our dancing days.
1303,How bitter a thing it is to look into happiness through another man's eyes!
1304,"There is nothing either good or bad, but thinking makes it so."
1305,A horse! a horse! my kingdom for a horse!.
1306,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1307,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry."
1308,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1309,"The fool doth think he is wise, but the wise man knows himself to be a fool."
1310,Wisely and slow; they stumble that run fast.
1311,This above all: to thine own self be true.
1312,"I will speak daggers to her, but use none."
1313,Not stepping o'er the bounds of modesty.
1314,The king's name is a tower of strength.
1315,"Conscience is but a word that cowards use, devised at first to keep the strong in awe."
1316,Brevity is the soul of wit.
1317,A horse! a horse! my kingdom for a horse!.
1318,What's in a name? That which we call a rose by any other name would smell as sweet.
1319,Now is the winter of our discontent.
1320,"An honest tale speeds best, being plainly told."
1321,Do you think I am easier to be played on than a pipe?
1322,Off with his head!
1323,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry."
1324,"An honest tale speeds best, being plainly told."
1325,This above all: to thine own self be true.
1326,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1327,Rich gifts wax poor when givers prove unkind.
1328,Wisely and slow; they stumble that run fast.
1329,Rich gifts wax poor when givers prove unkind.
1330,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love."
1331,"So wise so young, they say, do never live long."
1332,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!."
1333,The play 's the thing wherein I'll catch the conscience of the king.
1334,In my mind's eye.
1335,"So wise so young, they say, do never live long."
1336,For you and I are past our dancing days.
1337,How bitter a thing it is to look into happiness through another man's eyes!
1338,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1339,"So wise so young, they say, do never live long."
1340,True is it that we have seen better days.
1341,"O Romeo, Romeo! wherefore art thou Romeo?."
1342,Not stepping o'er the bounds of modesty.
1343,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.
1344,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1345,Now is the winter of our discontent.
1346,Can one desire too much of a good thing?.
1347,This above all: to thine own self be true.
1348,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts."
1349,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow."
1350,Can one desire too much of a good thing?.
1351,The play 's the thing wherein I'll catch the conscience of the king.
1352,Tempt not a desperate man.
1353,I like this place and willingly could waste my time in it.
1354,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1355,O! she doth teach the torches to burn bright.
1356,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry."
1357,"Though this be madness, yet there is method in 't."
1358,A horse! a horse! my kingdom for a horse!.
1359,Off with his head!
1360,"An honest tale speeds best, being plainly told."
1361,True is it that we have seen better days.
1362,A horse! a horse! my kingdom for a horse!.
1363,"Conscience is but a word that cowards use, devised at first to keep the strong in awe."
1364,In my mind's eye.
1365,The play 's the thing wherein I'll catch the conscience of the king.
1366,True is it that we have seen better days.
1367,True is it that we have seen better days.
1368,Now is the winter of our discontent.
1369,The play 's the thing wherein I'll catch the conscience of the king.
1370,Now is the winter of our discontent.
1371,True is it that we have seen better days.
1372,Can one desire too much of a good thing?.
1373,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1374,A horse! a horse! my kingdom for a horse!.
1375,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.
1376,Not stepping o'er the bounds of modesty.
1377,The play 's the thing wherein I'll catch the conscience of the king.
1378,For ever and a day.
1379,How bitter a thing it is to look into happiness through another man's eyes!
1380,Tempt not a desperate man.
1381,"It is the east, and Juliet is the sun."
1382,Wisely and slow; they stumble that run fast.
1383,A horse! a horse! my kingdom for a horse!.
1384,"O Romeo, Romeo! wherefore art thou Romeo?."
1385,"When sorrows come, they come not single spies, but in battalions."
1386,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts."
1387,Can one desire too much of a good thing?.
1388,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1389,Not stepping o'er the bounds of modesty.
1390,I like this place and willingly could waste my time in it.
1391,I like this place and willingly could waste my time in it.
1392,How bitter a thing it is to look into happiness through another man's eyes!
1393,The king's name is a tower of strength.
1394,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1395,"O Romeo, Romeo! wherefore art thou Romeo?."
1396,How bitter a thing it is to look into happiness through another man's eyes!
1397,"It is the east, and Juliet is the sun."
1398,The king's name is a tower of strength.
1399,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! ."
1400,"It is the east, and Juliet is the sun."
1401,"When sorrows come, they come not single spies, but in battalions."
1402,"It is the east, and Juliet is the sun."
1403,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1404,O! she doth teach the torches to burn bright.
1405,"When sorrows come, they come not single spies, but in battalions."
1406,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1407,The king's name is a tower of strength.
1408,Now is the winter of our discontent.
1409,True is it that we have seen better days.
1410,The play 's the thing wherein I'll catch the conscience of the king.
1411,For ever and a day.
1412,"It is the east, and Juliet is the sun."
1413,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow."
1414,Not stepping o'er the bounds of modesty.
1415,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts."
1416,True is it that we have seen better days.
1417,In my mind's eye.
1418,For ever and a day.
1419,True is it that we have seen better days.
1420,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts."
1421,"The lady doth protest too much, methinks."
1422,"O Romeo, Romeo! wherefore art thou Romeo?."
1423,Now is the winter of our discontent.
1424,"So wise so young, they say, do never live long."
1425,For you and I are past our dancing days.
1426,"It is the east, and Juliet is the sun."
1427,Can one desire too much of a good thing?.
1428,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.
1429,Brevity is the soul of wit.
1430,"The fool doth think he is wise, but the wise man knows himself to be a fool."
1431,I like this place and willingly could waste my time in it.
1432,The king's name is a tower of strength.
1433,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1434,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry."
1435,Now is the winter of our discontent.
1436,"O Romeo, Romeo! wherefore art thou Romeo?."
1437,"O Romeo, Romeo! wherefore art thou Romeo?."
1438,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1439,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow."
1440,"O Romeo, Romeo! wherefore art thou Romeo?."
1441,"It is the east, and Juliet is the sun."
1442,"The fool doth think he is wise, but the wise man knows himself to be a fool."
1443,I like this place and willingly could waste my time in it.
1444,"An honest tale speeds best, being plainly told."
1445,Not stepping o'er the bounds of modesty.
1446,Not stepping o'er the bounds of modesty.
1447,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1448,I like this place and willingly could waste my time in it.
1449,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1450,"And it must follow, as the night the day, thou canst not then be false to any man."
1451,"I will speak daggers to her, but use none."
1452,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! ."
1453,"O Romeo, Romeo! wherefore art thou Romeo?."
1454,True is it that we have seen better days.
1455,Wisely and slow; they stumble that run fast.
1456,For you and I are past our dancing days.
1457,For ever and a day.
1458,"The lady doth protest too much, methinks."
1459,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1460,I like this place and willingly could waste my time in it.
1461,Not stepping o'er the bounds of modesty.
1462,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!."
1463,"The lady doth protest too much, methinks."
1464,This above all: to thine own self be true.
1465,True is it that we have seen better days.
1466,Do you think I am easier to be played on than a pipe?
1467,True is it that we have seen better days.
1468,"When sorrows come, they come not single spies, but in battalions."
1469,How bitter a thing it is to look into happiness through another man's eyes!
1470,That it should come to this!.
1471,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1472,Tempt not a desperate man.
1473,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1474,"The lady doth protest too much, methinks."
1475,The king's name is a tower of strength.
1476,Tempt not a desperate man.
1477,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1478,"Conscience is but a word that cowards use, devised at first to keep the strong in awe."
1479,"An honest tale speeds best, being plainly told."
1480,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1481,How bitter a thing it is to look into happiness through another man's eyes!
1482,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love."
1483,Do you think I am easier to be played on than a pipe?
1484,"The lady doth protest too much, methinks."
1485,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow."
1486,Rich gifts wax poor when givers prove unkind.
1487,How bitter a thing it is to look into happiness through another man's eyes!
1488,What's in a name? That which we call a rose by any other name would smell as sweet.
1489,"The lady doth protest too much, methinks."
1490,"To be, or not to be: that is the question."
1491,Tempt not a desperate man.
1492,Brevity is the soul of wit.
1493,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry."
1494,This above all: to thine own self be true.
1495,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1496,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry."
1497,"The fool doth think he is wise, but the wise man knows himself to be a fool."
1498,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.
1499,O! she doth teach the torches to burn bright.
1500,O! she doth teach the torches to burn bright.
1501,Now is the winter of our discontent.
1502,Do you think I am easier to be played on than a pipe?
1503,"The lady doth protest too much, methinks."
1504,"An honest tale speeds best, being plainly told."
1505,O! she doth teach the torches to burn bright.
1506,Wisely and slow; they stumble that run fast.
1507,"What a piece of work is man! how noble in reason! how infinite in faculty! in form and moving how express and admirable! in action how like an angel! in apprehension how like a god! the beauty of the world, the paragon of animals! ."
1508,For ever and a day.
1509,That it should come to this!.
1510,"So wise so young, they say, do never live long."
1511,For you and I are past our dancing days.
1512,O! she doth teach the torches to burn bright.
1513,"So wise so young, they say, do never live long."
1514,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts."
1515,Do you think I am easier to be played on than a pipe?
1516,"A little more than kin, and less than kind."
1517,Tempt not a desperate man.
1518,For you and I are past our dancing days.
1519,The king's name is a tower of strength.
1520,Can one desire too much of a good thing?.
1521,"I will speak daggers to her, but use none."
1522,Tempt not a desperate man.
1523,This above all: to thine own self be true.
1524,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1525,True is it that we have seen better days.
1526,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!."
1527,"An honest tale speeds best, being plainly told."
1528,"Though this be madness, yet there is method in 't."
1529,Can one desire too much of a good thing?.
1530,A horse! a horse! my kingdom for a horse!.
1531,Not stepping o'er the bounds of modesty.
1532,Off with his head!
1533,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1534,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.
1535,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1536,O! she doth teach the torches to burn bright.
1537,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1538,For you and I are past our dancing days.
1539,"A little more than kin, and less than kind."
1540,I like this place and willingly could waste my time in it.
1541,Do you think I am easier to be played on than a pipe?
1542,"There is nothing either good or bad, but thinking makes it so."
1543,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1544,For you and I are past our dancing days.
1545,How bitter a thing it is to look into happiness through another man's eyes!
1546,Wisely and slow; they stumble that run fast.
1547,The play 's the thing wherein I'll catch the conscience of the king.
1548,Tempt not a desperate man.
1549,Now is the winter of our discontent.
1550,"The lady doth protest too much, methinks."
1551,"Conscience is but a word that cowards use, devised at first to keep the strong in awe."
1552,"I will speak daggers to her, but use none."
1553,"An honest tale speeds best, being plainly told."
1554,True is it that we have seen better days.
1555,I like this place and willingly could waste my time in it.
1556,O! she doth teach the torches to burn bright.
1557,"I will speak daggers to her, but use none."
1558,"It is the east, and Juliet is the sun."
1559,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1560,Now is the winter of our discontent.
1561,"O Romeo, Romeo! wherefore art thou Romeo?."
1562,Wisely and slow; they stumble that run fast.
1563,The king's name is a tower of strength.
1564,"Good Night, Good night! Parting is such sweet sorrow, that I shall say good night till it be morrow."
1565,That it should come to this!.
1566,"A little more than kin, and less than kind."
1567,I like this place and willingly could waste my time in it.
1568,"There is nothing either good or bad, but thinking makes it so."
1569,True is it that we have seen better days.
1570,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry."
1571,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.
1572,True is it that we have seen better days.
1573,"Conscience is but a word that cowards use, devised at first to keep the strong in awe."
1574,"The lady doth protest too much, methinks."
1575,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!."
1576,"The fool doth think he is wise, but the wise man knows himself to be a fool."
1577,Tempt not a desperate man.
1578,"O Romeo, Romeo! wherefore art thou Romeo?."
1579,It seems she hangs upon the cheek of night like a rich jewel in an Ethiope's ear.
1580,"Though this be madness, yet there is method in 't."
1581,The king's name is a tower of strength.
1582,Not stepping o'er the bounds of modesty.
1583,"So wise so young, they say, do never live long."
1584,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1585,The play 's the thing wherein I'll catch the conscience of the king.
1586,The king's name is a tower of strength.
1587,That it should come to this!.
1588,"So wise so young, they say, do never live long."
1589,Rich gifts wax poor when givers prove unkind.
1590,A horse! a horse! my kingdom for a horse!.
1591,"I will speak daggers to her, but use none."
1592,"The fool doth think he is wise, but the wise man knows himself to be a fool."
1593,"Though this be madness, yet there is method in 't."
1594,"The fool doth think he is wise, but the wise man knows himself to be a fool."
1595,The king's name is a tower of strength.
1596,"To be, or not to be: that is the question."
1597,Wisely and slow; they stumble that run fast.
1598,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love."
1599,I like this place and willingly could waste my time in it.
1600,"The lady doth protest too much, methinks."
1601,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1602,Not stepping o'er the bounds of modesty.
1603,For ever and a day.
1604,"And it must follow, as the night the day, thou canst not then be false to any man."
1605,Wisely and slow; they stumble that run fast.
1606,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1607,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love."
1608,"When sorrows come, they come not single spies, but in battalions."
1609,Now is the winter of our discontent.
1610,In my mind's eye.
1611,What's in a name? That which we call a rose by any other name would smell as sweet.
1612,"Doubt that the sun doth move, doubt truth to be a liar, but never doubt I love."
1613,Not stepping o'er the bounds of modesty.
1614,Not stepping o'er the bounds of modesty.
1615,"There is nothing either good or bad, but thinking makes it so."
1616,"There is nothing either good or bad, but thinking makes it so."
1617,"The fool doth think he is wise, but the wise man knows himself to be a fool."
1618,Do you think I am easier to be played on than a pipe?
1619,"Though this be madness, yet there is method in 't."
1620,In my mind's eye.
1621,"Conscience is but a word that cowards use, devised at first to keep the strong in awe."
1622,"There is nothing either good or bad, but thinking makes it so."
1623,"An honest tale speeds best, being plainly told."
1624,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!."
1625,What's in a name? That which we call a rose by any other name would smell as sweet.
1626,"All the world 's a stage, and all the men and women merely players. They have their exits and their entrances; And one man in his time plays many parts."
1627,"The world is grown so bad, that wrens make prey where eagles dare not perch."
1628,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!."
1629,For ever and a day.
1630,"O Romeo, Romeo! wherefore art thou Romeo?."
1631,"O Romeo, Romeo! wherefore art thou Romeo?."
1632,A horse! a horse! my kingdom for a horse!.
1633,Now is the winter of our discontent.
1634,"It is the east, and Juliet is the sun."
1635,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!."
1636,Now is the winter of our discontent.
1637,"An honest tale speeds best, being plainly told."
1638,For ever and a day.
1639,I like this place and willingly could waste my time in it.
1640,Tempt not a desperate man.
1641,"Blow, blow, thou winter wind! Thou art not so unkind as man's ingratitude."
1642,That it should come to this!.
1643,Can one desire too much of a good thing?.
1644,"Neither a borrower nor a lender be; For loan oft loses both itself and friend, and borrowing dulls the edge of husbandry."
1645,"See, how she leans her cheek upon her hand! O that I were a glove upon that hand, that I might touch that cheek!."
1646,"The fool doth think he is wise, but the wise man knows himself to be a fool."
1647,O! she doth teach the torches to burn bright.
1648,Not stepping o'er the bounds of modesty.
1649,"O Romeo, Romeo! wherefore art thou Romeo?."
1650,O! she doth teach the torches to burn bright.
